champion1,champion2,games,wins,win_rate
Warwick,Taliyah,28,12,42.86
Kayn,Morgana,13,7,53.85
Gwen,VelKoz,6,0,0.0
Briar,KogMaw,8,8,100.0
Skarner,Annie,33,18,54.55
Qiyana,KogMaw,3,0,0.0
Zed,Rumble,28,13,46.43
Warwick,Ornn,7,7,100.0
Lillia,Yunara,9,1,11.11
Naafiri,Nidalee,13,3,23.08
KhaZix,Gangplank,4,2,50.0
Diana,Hwei,49,28,57.14
Morgana,Viktor,8,0,0.0
Naafiri,Singed,23,8,34.78
Master Yi,Kassadin,45,16,35.56
Trundle,Jayce,31,14,45.16
Dr. Mundo,VelKoz,2,0,0.0
Naafiri,Gangplank,5,5,100.0
Naafiri,Nunu & Willump,6,5,83.33
Briar,Cassiopeia,13,1,7.69
Lee Sin,Lulu,8,4,50.0
Sylas,Taliyah,3,3,100.0
Udyr,Ziggs,7,3,42.86
Brand,Ryze,6,3,50.0
Naafiri,Karma,13,10,76.92
Taliyah,Aurelion Sol,2,2,100.0
Briar,Jayce,4,3,75.0
Diana,Karma,12,12,100.0
Kindred,Irelia,26,15,57.69
Kindred,Vayne,1,0,0.0
Kayn,Master Yi,5,0,0.0
Wukong,Aatrox,1,1,100.0
Zyra,Akshan,20,6,30.0
Kayn,Camille,1,1,100.0
Naafiri,Lee Sin,4,1,25.0
Olaf,Aurelion Sol,7,3,42.86
Briar,Zilean,6,0,0.0
Skarner,Heimerdinger,6,0,0.0
Fiddlesticks,Gragas,3,2,66.67
Ekko,Kalista,4,2,50.0
Skarner,Brand,12,7,58.33
Vi,Ornn,10,0,0.0
Sejuani,Ryze,23,5,21.74
Olaf,Kayle,13,8,61.54
Morgana,Aurora,11,9,81.82
Corki,Garen,8,0,0.0
Zed,KogMaw,26,26,100.0
Ivern,Ziggs,3,3,100.0
Olaf,Ornn,3,0,0.0
Kayn,Jayce,21,6,28.57
Kindred,Singed,11,5,45.45
Zyra,Udyr,3,0,0.0
Trundle,Sivir,3,0,0.0
Wukong,Akshan,52,18,34.62
KhaZix,Malphite,12,6,50.0
Jax,KSante,7,7,100.0
Morgana,Katarina,10,1,10.0
Pantheon,Quinn,7,7,100.0
Brand,Kassadin,4,1,25.0
Lillia,Ezreal,23,18,78.26
Nocturne,Ezreal,5,3,60.0
Evelynn,Viego,2,2,100.0
Vi,Twitch,5,4,80.0
Briar,Yunara,8,8,100.0
Briar,Karthus,7,0,0.0
Briar,Kassadin,10,7,70.0
Briar,Corki,8,0,0.0
Qiyana,Swain,16,4,25.0
Briar,Twitch,1,0,0.0
Ivern,Kalista,5,5,100.0
Lillia,Miss Fortune,6,6,100.0
Evelynn,Karma,2,0,0.0
Dr. Mundo,Twitch,2,2,100.0
Urgot,Twisted Fate,6,4,66.67
Kindred,Lee Sin,5,3,60.0
Yone,Viktor,4,0,0.0
Pantheon,Nasus,10,4,40.0
Rammus,Zilean,2,2,100.0
Nidalee,Ezreal,15,0,0.0
Xin Zhao,KogMaw,6,0,0.0
Evelynn,Cassiopeia,4,2,50.0
Master Yi,Vayne,7,3,42.86
Mordekaiser,Orianna,2,0,0.0
Dr. Mundo,Akshan,23,15,65.22
Ekko,Heimerdinger,3,3,100.0
Vi,Lucian,7,7,100.0
Briar,Aurelion Sol,6,3,50.0
Naafiri,Draven,5,3,60.0
Mordekaiser,Ahri,6,0,0.0
Kindred,Gnar,8,8,100.0
Amumu,Yone,20,10,50.0
Pantheon,Elise,10,7,70.0
Darius,Katarina,8,0,0.0
Zac,Cassiopeia,4,1,25.0
Trundle,Yunara,22,8,36.36
Udyr,Teemo,1,1,100.0
Fiddlesticks,Nidalee,10,7,70.0
Gwen,KogMaw,1,0,0.0
Ekko,Zilean,21,4,19.05
Trundle,Briar,8,6,75.0
Master Yi,Vex,13,6,46.15
Mordekaiser,Qiyana,13,9,69.23
Dr. Mundo,KogMaw,4,2,50.0
Taliyah,KogMaw,2,2,100.0
Kayn,Riven,7,3,42.86
Master Yi,Dr. Mundo,5,0,0.0
Darius,Syndra,3,2,66.67
Zeri,Nunu & Willump,6,6,100.0
Nidalee,Kaisa,2,2,100.0
Master Yi,KogMaw,9,5,55.56
Lee Sin,KogMaw,10,8,80.0
Fiddlesticks,Lux,23,13,56.52
Kayle,Hwei,3,2,66.67
Naafiri,Udyr,6,6,100.0
Chogath,Rumble,3,3,100.0
Ivern,Lulu,4,0,0.0
Aatrox,LeBlanc,7,4,57.14
Ambessa,Jayce,4,4,100.0
Shyvana,Zed,26,8,30.77
Ambessa,Morgana,3,0,0.0
Kaisa,Veigar,2,0,0.0
Zed,Sion,16,10,62.5
Talon,Tryndamere,10,9,90.0
Volibear,Soraka,1,0,0.0
Gwen,Aphelios,6,0,0.0
Zed,Garen,6,3,50.0
Elise,Quinn,11,8,72.73
Nidalee,Draven,4,0,0.0
Poppy,Garen,5,4,80.0
Zyra,Zac,3,3,100.0
Kayn,Draven,8,0,0.0
Poppy,Yunara,7,0,0.0
Ambessa,Cassiopeia,7,6,85.71
Gwen,Lucian,5,5,100.0
Draven,Orianna,5,0,0.0
KhaZix,Ambessa,21,12,57.14
Shyvana,Ezreal,3,1,33.33
Viego,Kayn,4,1,25.0
Nidalee,Senna,6,0,0.0
Elise,Brand,2,0,0.0
Zeri,Annie,4,0,0.0
Morgana,Samira,4,0,0.0
Viego,Udyr,4,0,0.0
Kindred,Talon,35,24,68.57
Gwen,Mordekaiser,2,2,100.0
Mordekaiser,Katarina,1,0,0.0
Kindred,Lulu,5,5,100.0
Vi,Teemo,3,0,0.0
KhaZix,Kaisa,6,5,83.33
Xin Zhao,Karthus,3,0,0.0
Viego,Rengar,1,0,0.0
Jax,Rakan,10,0,0.0
Sejuani,Kaisa,2,2,100.0
Jax,Irelia,4,2,50.0
Udyr,Viego,3,0,0.0
Olaf,Yone,5,2,40.0
Kindred,Briar,1,0,0.0
Master Yi,Quinn,7,7,100.0
Nidalee,Zilean,10,4,40.0
Briar,Talon,15,3,20.0
Volibear,Singed,9,7,77.78
Skarner,LeBlanc,14,5,35.71
Evelynn,Zilean,4,3,75.0
Lillia,Varus,2,1,50.0
Udyr,Singed,10,6,60.0
Jax,Talon,6,3,50.0
Qiyana,Tristana,3,3,100.0
Pantheon,Fiora,4,2,50.0
Kayn,Karthus,10,3,30.0
Talon,Zeri,11,1,9.09
Mordekaiser,Aurelion Sol,2,2,100.0
Kayn,Pantheon,16,6,37.5
Talon,Yunara,2,0,0.0
Nocturne,Shaco,2,2,100.0
Gragas,Tristana,8,5,62.5
Rumble,Singed,4,4,100.0
Mordekaiser,Syndra,14,10,71.43
Ekko,Singed,3,0,0.0
Gragas,Mel,8,7,87.5
Mordekaiser,Yunara,2,0,0.0
Lillia,Karthus,1,0,0.0
Kindred,Cassiopeia,22,7,31.82
Vi,VelKoz,11,4,36.36
Kindred,Seraphine,2,1,50.0
Diana,Gangplank,8,5,62.5
Warwick,Yone,27,17,62.96
Udyr,KogMaw,3,3,100.0
Draven,Yasuo,3,3,100.0
Viego,Aphelios,6,2,33.33
Neeko,Qiyana,6,4,66.67
Graves,Gragas,13,11,84.62
Karthus,VelKoz,9,0,0.0
Olaf,Aurora,41,24,58.54
Camille,Vladimir,2,0,0.0
Lillia,Aphelios,2,0,0.0
Vi,Jhin,2,2,100.0
Zed,Gangplank,8,2,25.0
Ivern,Renekton,1,0,0.0
Xin Zhao,Singed,11,0,0.0
Talon,Jhin,4,2,50.0
Karthus,Quinn,4,3,75.0
Shyvana,Lucian,5,0,0.0
Urgot,Lissandra,1,1,100.0
Gragas,Talon,10,7,70.0
Wukong,Teemo,2,2,100.0
Briar,Yasuo,13,3,23.08
Kayn,Tryndamere,10,2,20.0
Naafiri,Darius,1,1,100.0
Shaco,Ezreal,3,3,100.0
Dr. Mundo,Rakan,3,3,100.0
Volibear,Camille,3,0,0.0
Darius,Sylas,21,15,71.43
Zed,Ezreal,1,0,0.0
Diana,Varus,4,2,50.0
Naafiri,Ezreal,5,5,100.0
Lillia,Zoe,33,30,90.91
Karthus,Yunara,7,1,14.29
Neeko,Yasuo,9,3,33.33
Nunu & Willump,Ezreal,4,4,100.0
Skarner,Elise,2,2,100.0
Lee Sin,Kalista,5,4,80.0
KhaZix,Elise,2,2,100.0
Lee Sin,Sona,1,0,0.0
Zyra,Nocturne,1,1,100.0
Lillia,Sett,5,4,80.0
Rammus,Singed,1,0,0.0
Nunu & Willump,Varus,7,6,85.71
Sejuani,Gragas,11,3,27.27
Shyvana,Mel,23,9,39.13
Wukong,Singed,11,9,81.82
Shaco,Garen,3,1,33.33
Xin Zhao,Rumble,6,6,100.0
Poppy,KogMaw,7,4,57.14
Qiyana,Zilean,19,0,0.0
Fiddlesticks,Diana,9,3,33.33
Vi,Quinn,9,0,0.0
Kayn,KogMaw,4,0,0.0
Shen,Ahri,3,0,0.0
Skarner,Cassiopeia,9,6,66.67
Dr. Mundo,Morgana,4,1,25.0
Morgana,Orianna,2,2,100.0
Shaco,Cassiopeia,16,9,56.25
Briar,Fiora,5,5,100.0
KhaZix,Nasus,8,2,25.0
Naafiri,Samira,1,0,0.0
Master Yi,Jayce,9,7,77.78
Trundle,Seraphine,4,0,0.0
Evelynn,LeBlanc,16,4,25.0
Volibear,Gangplank,19,11,57.89
Nidalee,Renata,1,0,0.0
Hecarim,Singed,10,7,70.0
Rengar,Renekton,11,11,100.0
Skarner,Gnar,1,0,0.0
Brand,Singed,1,1,100.0
Viego,Poppy,3,1,33.33
Vi,Miss Fortune,2,2,100.0
Nidalee,Jhin,6,3,50.0
Diana,Ezreal,4,2,50.0
Skarner,Pantheon,4,4,100.0
Pantheon,KogMaw,20,11,55.0
Xin Zhao,Gwen,22,4,18.18
Jax,Samira,1,1,100.0
Elise,Annie,11,8,72.73
Kayn,Sett,8,2,25.0
Zed,Shen,21,19,90.48
Talon,Ziggs,34,12,35.29
Brand,Ekko,3,3,100.0
Vayne,Yasuo,7,7,100.0
Taliyah,Warwick,2,2,100.0
Kled,Katarina,5,0,0.0
Jarvan IV,Fiora,7,0,0.0
Maokai,Swain,1,0,0.0
Draven,Syndra,3,0,0.0
Dr. Mundo,Swain,6,2,33.33
Darius,Swain,6,3,50.0
Nocturne,Warwick,4,0,0.0
KhaZix,Morgana,12,10,83.33
Shyvana,Heimerdinger,2,2,100.0
Karthus,Ezreal,2,0,0.0
Sett,Azir,1,0,0.0
Qiyana,Rumble,13,9,69.23
Ekko,Ashe,2,2,100.0
Karthus,Aurelion Sol,8,7,87.5
Dr. Mundo,Singed,10,0,0.0
Volibear,Ezreal,8,3,37.5
Kindred,Ziggs,17,12,70.59
Neeko,Yone,12,3,25.0
Karthus,KogMaw,1,0,0.0
Fiddlesticks,Singed,5,1,20.0
Master Yi,Aphelios,3,0,0.0
Rammus,Ziggs,2,2,100.0
Warwick,Lux,44,22,50.0
Ivern,Zilean,3,3,100.0
Nocturne,Udyr,1,1,100.0
Dr. Mundo,Talon,9,5,55.56
Teemo,Ziggs,1,0,0.0
Kayn,Quinn,11,1,9.09
Sion,Chogath,2,0,0.0
Morgana,Hwei,7,6,85.71
Olaf,Nunu & Willump,3,0,0.0
Brand,Qiyana,4,4,100.0
Dr. Mundo,Briar,3,0,0.0
Amumu,Vladimir,3,0,0.0
Rammus,Gangplank,5,5,100.0
Hecarim,KogMaw,8,6,75.0
Sylas,KogMaw,2,2,100.0
Karthus,Singed,1,0,0.0
Vayne,Aurora,5,1,20.0
Gwen,Quinn,5,4,80.0
Qiyana,Kayn,2,0,0.0
Kayle,Yone,1,0,0.0
Zed,Sivir,4,0,0.0
Briar,Gragas,10,6,60.0
Shyvana,Quinn,1,1,100.0
Amumu,Aurelion Sol,4,0,0.0
Dr. Mundo,Quinn,6,1,16.67
Nidalee,Nunu & Willump,1,1,100.0
Lillia,Ziggs,5,1,20.0
Qiyana,Garen,2,2,100.0
Master Yi,Kaisa,2,2,100.0
Master Yi,Nidalee,10,4,40.0
Rammus,Garen,4,3,75.0
Dr. Mundo,Aurelion Sol,18,9,50.0
Amumu,Hwei,2,2,100.0
Sylas,Lux,6,5,83.33
Morgana,Vex,2,1,50.0
Graves,Warwick,1,0,0.0
Viego,KogMaw,25,19,76.0
Neeko,Viktor,1,0,0.0
Talon,Seraphine,9,3,33.33
Talon,Kaisa,8,7,87.5
Rammus,Malzahar,3,0,0.0
Pantheon,Shyvana,2,2,100.0
Ekko,Cassiopeia,18,9,50.0
Katarina,Singed,2,0,0.0
Ezreal,Gragas,1,0,0.0
Gwen,Cassiopeia,2,2,100.0
Skarner,Kindred,1,1,100.0
Dr. Mundo,Karthus,1,1,100.0
Wukong,Chogath,17,16,94.12
Gwen,Tryndamere,6,4,66.67
Gwen,Dr. Mundo,10,5,50.0
Nunu & Willump,Zilean,3,0,0.0
Sona,Irelia,1,0,0.0
Naafiri,Rumble,3,1,33.33
Talon,Pantheon,15,4,26.67
Wukong,Gangplank,6,0,0.0
Zed,Lee Sin,1,0,0.0
Zed,Varus,3,1,33.33
Yasuo,Nunu & Willump,3,0,0.0
Udyr,Varus,7,5,71.43
Taliyah,Ahri,12,3,25.0
Shyvana,Sylas,5,5,100.0
Pantheon,Miss Fortune,1,0,0.0
Sylas,Twisted Fate,4,3,75.0
Zac,Sona,1,0,0.0
Yone,Zoe,1,0,0.0
Lucian,Zed,1,1,100.0
Master Yi,Volibear,1,0,0.0
Sejuani,Quinn,3,2,66.67
Zed,Zeri,9,8,88.89
Xin Zhao,Urgot,2,2,100.0
Lillia,Renekton,12,2,16.67
Ekko,Kayn,4,4,100.0
Belveth,Dr. Mundo,4,0,0.0
Skarner,Teemo,1,0,0.0
Gwen,Renekton,15,15,100.0
Wukong,Kaisa,4,1,25.0
Ekko,Mordekaiser,2,0,0.0
Neeko,Zed,2,0,0.0
Nocturne,Kayn,2,0,0.0
Master Yi,Aatrox,1,0,0.0
Wukong,Twitch,9,0,0.0
Nocturne,KogMaw,10,6,60.0
Reksai,Singed,4,4,100.0
Volibear,Teemo,8,1,12.5
Talon,Poppy,1,0,0.0
Zed,Karthus,15,2,13.33
Shyvana,Akshan,22,16,72.73
Mordekaiser,Vladimir,2,0,0.0
Darius,Vladimir,2,2,100.0
Elise,Gnar,9,4,44.44
Elise,Ashe,2,2,100.0
Lee Sin,Soraka,2,0,0.0
Viego,Sejuani,10,2,20.0
Fiddlesticks,Udyr,3,3,100.0
Viego,Warwick,11,7,63.64
Warwick,Katarina,47,14,29.79
Rengar,Singed,7,2,28.57
Vayne,Katarina,2,1,50.0
Elise,Kayle,6,4,66.67
Evelynn,Gwen,3,0,0.0
Evelynn,Kassadin,2,1,50.0
Lux,Vladimir,2,0,0.0
Teemo,Lux,4,0,0.0
Sejuani,Lux,8,6,75.0
Kayn,Urgot,1,1,100.0
Nunu & Willump,Twitch,1,0,0.0
Fiddlesticks,KogMaw,1,1,100.0
Zeri,Morgana,1,0,0.0
Lillia,Lucian,19,1,5.26
Draven,Galio,9,1,11.11
Briar,Teemo,1,0,0.0
Udyr,Gangplank,4,3,75.0
Kayn,Gwen,3,3,100.0
Rengar,Karthus,15,12,80.0
Nidalee,Ashe,1,1,100.0
Briar,Renekton,1,0,0.0
Wukong,Rakan,1,1,100.0
Diana,Aurelion Sol,12,8,66.67
Dr. Mundo,Udyr,2,0,0.0
Lillia,Malzahar,9,6,66.67
Rengar,Lee Sin,1,1,100.0
Warwick,Ahri,42,27,64.29
Nilah,Viktor,1,1,100.0
Aphelios,Kassadin,1,0,0.0
Shyvana,Yasuo,22,7,31.82
Zac,Garen,1,0,0.0
Lillia,Zilean,6,1,16.67
Elise,Xerath,17,5,29.41
Draven,Qiyana,1,0,0.0
Sion,Ahri,4,1,25.0
Gwen,Camille,1,0,0.0
Jax,Pantheon,5,5,100.0
Trundle,Ezreal,3,1,33.33
Skarner,Ezreal,1,1,100.0
Kayn,Nidalee,20,12,60.0
Taliyah,Renekton,10,10,100.0
Rammus,Briar,1,0,0.0
Briar,Veigar,11,7,63.64
Naafiri,Gnar,1,1,100.0
Evelynn,Yunara,2,0,0.0
Dr. Mundo,Cassiopeia,26,17,65.38
Zed,Lulu,1,1,100.0
Kayn,Samira,1,1,100.0
Mordekaiser,Zed,14,7,50.0
Yasuo,Vladimir,2,2,100.0
Rengar,Kayn,5,0,0.0
Draven,Briar,3,3,100.0
Rumble,Aurora,1,0,0.0
Kayn,VelKoz,8,5,62.5
Sylas,Kassadin,5,1,20.0
Kindred,Nasus,7,1,14.29
Dr. Mundo,Zeri,1,0,0.0
Kindred,Karthus,1,0,0.0
KhaZix,Rumble,15,12,80.0
Jarvan IV,Taric,3,0,0.0
Nidalee,Pyke,1,1,100.0
Vayne,Kayle,1,0,0.0
Udyr,Taric,1,1,100.0
KhaZix,Draven,2,0,0.0
Vi,Sion,4,4,100.0
Lillia,Brand,7,0,0.0
Master Yi,Cassiopeia,25,20,80.0
Zed,Nautilus,1,1,100.0
Skarner,Gragas,4,2,50.0
Belveth,Shen,1,1,100.0
Shaco,Nasus,1,1,100.0
Morgana,Twisted Fate,5,0,0.0
Neeko,Talon,2,2,100.0
Graves,Poppy,1,1,100.0
KSante,Zed,2,2,100.0
Ivern,Cassiopeia,7,2,28.57
Talon,Teemo,1,0,0.0
Elise,Kayn,1,1,100.0
Naafiri,VelKoz,9,5,55.56
Hecarim,Aatrox,9,4,44.44
Sejuani,Rumble,5,5,100.0
Skarner,Kayn,2,2,100.0
Vi,Sejuani,1,1,100.0
Skarner,Nunu & Willump,2,0,0.0
Warwick,Ekko,26,17,65.38
Lee Sin,Udyr,2,1,50.0
Graves,Tristana,9,4,44.44
Nocturne,Alistar,1,0,0.0
Zed,Dr. Mundo,2,1,50.0
Gragas,Gangplank,1,0,0.0
Corki,VelKoz,1,0,0.0
Chogath,Azir,1,1,100.0
Ekko,Miss Fortune,5,0,0.0
VelKoz,Chogath,1,0,0.0
Talon,Ezreal,3,0,0.0
Maokai,Riven,1,1,100.0
Ivern,Teemo,2,1,50.0
Vi,Morgana,3,3,100.0
Dr. Mundo,Poppy,2,0,0.0
Ekko,Tahm Kench,1,0,0.0
Rammus,Yunara,1,0,0.0
Maokai,Singed,1,0,0.0
Kindred,Kalista,1,1,100.0
Dr. Mundo,Irelia,23,12,52.17
Zyra,Ornn,2,2,100.0
Talon,Dr. Mundo,12,10,83.33
Evelynn,Xayah,1,0,0.0
Belveth,Viego,1,0,0.0
Dr. Mundo,Vayne,3,0,0.0
Kayn,Aphelios,2,0,0.0
Maokai,Vladimir,10,10,100.0
Ekko,Poppy,1,0,0.0
Master Yi,Lucian,2,1,50.0
Zac,Pantheon,1,0,0.0
Shyvana,Kayle,2,0,0.0
Lillia,KogMaw,3,2,66.67
Pantheon,Dr. Mundo,5,4,80.0
Mordekaiser,Jayce,1,0,0.0
Vi,Lulu,2,0,0.0
Teemo,Ryze,2,1,50.0
Zed,Teemo,2,1,50.0
Jarvan IV,Gangplank,9,5,55.56
Skarner,Anivia,4,3,75.0
Darius,Zed,10,2,20.0
Hecarim,Sion,5,4,80.0
Master Yi,Gwen,1,0,0.0
Zed,Briar,3,0,0.0
Talon,Twitch,15,11,73.33
Jarvan IV,Udyr,5,5,100.0
Morgana,Galio,4,3,75.0
Sylas,Vladimir,6,6,100.0
Skarner,Quinn,2,2,100.0
Shyvana,Cassiopeia,3,0,0.0
Nasus,Malzahar,3,2,66.67
Lillia,Karma,14,10,71.43
Jax,Karthus,1,0,0.0
Reksai,Gwen,2,1,50.0
Neeko,Corki,1,0,0.0
Ivern,Annie,21,7,33.33
Rengar,Jhin,1,1,100.0
Sejuani,Corki,4,3,75.0
Shyvana,Ivern,1,1,100.0
Maokai,Lucian,1,0,0.0
Gragas,Ezreal,2,1,50.0
Naafiri,Alistar,1,1,100.0
Kayn,Darius,3,2,66.67
Master Yi,Rammus,3,0,0.0
Ambessa,Teemo,1,0,0.0
Ekko,Shen,21,9,42.86
Karthus,Renekton,2,1,50.0
Shaco,Gangplank,2,1,50.0
Tryndamere,Nunu & Willump,1,0,0.0
Draven,Ekko,1,0,0.0
Rengar,Twitch,8,3,37.5
Graves,Lulu,1,0,0.0
Jax,Qiyana,13,5,38.46
Karthus,Seraphine,1,0,0.0
Rengar,Lulu,1,0,0.0
Naafiri,Kaisa,1,0,0.0
Kayn,Fiora,1,0,0.0
Gragas,Ekko,11,1,9.09
Talon,Miss Fortune,1,1,100.0
Ekko,Fiora,2,2,100.0
Dr. Mundo,Seraphine,2,2,100.0
Draven,Viktor,1,0,0.0
Zed,Seraphine,3,1,33.33
Maokai,Kassadin,1,1,100.0
Singed,Sylas,1,0,0.0
Singed,Mel,1,0,0.0
Talon,Malphite,9,2,22.22
Gwen,Elise,1,0,0.0
Volibear,Xin Zhao,1,0,0.0
Naafiri,Varus,1,1,100.0
Vayne,Mordekaiser,3,2,66.67
Viego,Teemo,2,2,100.0
Mordekaiser,Lucian,1,0,0.0
Gragas,Lillia,1,0,0.0
Mordekaiser,Taliyah,7,1,14.29
Volibear,Renekton,1,0,0.0
Teemo,Sona,1,0,0.0
Olaf,Singed,3,1,33.33
Mordekaiser,Ryze,4,2,50.0
Zed,Kled,1,0,0.0
Udyr,Poppy,1,1,100.0
Ivern,Twitch,3,2,66.67
Sejuani,Nunu & Willump,2,2,100.0
Wukong,Shen,6,1,16.67
Ambessa,Draven,1,0,0.0
Viego,Nocturne,1,0,0.0
Mordekaiser,Twitch,1,1,100.0
Neeko,Smolder,1,0,0.0
Amumu,Lux,5,3,60.0
Ambessa,Malzahar,12,12,100.0
Sejuani,KogMaw,6,6,100.0
Briar,Smolder,5,0,0.0
Gragas,Pantheon,2,1,50.0
Qiyana,Smolder,10,9,90.0
Ambessa,VelKoz,6,5,83.33
Warwick,Malzahar,8,5,62.5
Nocturne,Sett,10,0,0.0
Volibear,Rumble,29,21,72.41
Volibear,Shen,5,5,100.0
Volibear,Malphite,13,13,100.0
Elise,Fiora,6,6,100.0
Elise,Vex,22,11,50.0
Viego,Kled,4,3,75.0
Rumble,Urgot,3,3,100.0
Belveth,VelKoz,6,0,0.0
Warwick,Zoe,36,13,36.11
Amumu,Ambessa,13,13,100.0
Ekko,KogMaw,4,3,75.0
Diana,KogMaw,9,2,22.22
KhaZix,Camille,4,2,50.0
Sion,Kassadin,5,4,80.0
Belveth,Qiyana,17,11,64.71
Warwick,Diana,24,11,45.83
Yunara,Zac,3,0,0.0
Rumble,Swain,8,0,0.0
Lillia,Kindred,4,0,0.0
Kindred,Warwick,1,0,0.0
Lillia,Vex,14,11,78.57
Jayce,Orianna,4,0,0.0
Evelynn,Nasus,7,1,14.29
Volibear,Sett,6,5,83.33
Rengar,Sion,8,1,12.5
Evelynn,Tryndamere,3,0,0.0
Shyvana,Anivia,11,6,54.55
Shen,Hwei,4,4,100.0
Lee Sin,Varus,7,4,57.14
Volibear,Nocturne,4,4,100.0
Rengar,Ziggs,8,3,37.5
Kaisa,Diana,4,0,0.0
Evelynn,Gragas,3,3,100.0
Viego,Trundle,7,4,57.14
Xin Zhao,Jax,11,4,36.36
Warwick,KogMaw,11,11,100.0
Morgana,Anivia,3,1,33.33
Sejuani,Dr. Mundo,6,0,0.0
Ekko,Fiddlesticks,9,9,100.0
Warwick,Aurora,27,17,62.96
Master Yi,Riven,3,3,100.0
Kaisa,Talon,4,0,0.0
Hecarim,Fiddlesticks,2,2,100.0
Briar,Ezreal,7,7,100.0
Poppy,Singed,3,0,0.0
Warwick,Azir,49,20,40.82
Ekko,Viego,9,9,100.0
Nocturne,KhaZix,1,0,0.0
Warwick,Syndra,33,5,15.15
Graves,Darius,2,0,0.0
Warwick,Fiddlesticks,4,4,100.0
Warwick,Gragas,2,2,100.0
Warwick,Yasuo,42,15,35.71
Warwick,LeBlanc,20,12,60.0
Jarvan IV,Lulu,2,1,50.0
Jayce,Mel,1,0,0.0
Olaf,Fizz,3,2,66.67
Maokai,Ryze,8,1,12.5
Reksai,Xerath,11,9,81.82
Trundle,Yorick,10,2,20.0
Gwen,Rumble,10,5,50.0
Graves,Sion,4,2,50.0
Shyvana,Malzahar,6,0,0.0
Master Yi,Fiddlesticks,8,3,37.5
Ivern,Shen,8,0,0.0
Malphite,Qiyana,1,1,100.0
Warwick,Hwei,50,23,46.0
Kindred,Dr. Mundo,7,4,57.14
Warwick,Ryze,42,18,42.86
Graves,Kindred,2,2,100.0
Kindred,Gangplank,2,2,100.0
Viego,Mordekaiser,18,11,61.11
Warwick,Illaoi,2,0,0.0
Trundle,Pantheon,2,1,50.0
Rengar,Nocturne,2,2,100.0
Warwick,Veigar,14,7,50.0
Naafiri,Shen,9,5,55.56
Ekko,Camille,5,3,60.0
Sett,Kennen,5,1,20.0
Sion,Sylas,11,0,0.0
Udyr,Ornn,5,0,0.0
Shyvana,Ekko,9,3,33.33
Master Yi,Ezreal,4,4,100.0
Warwick,Akshan,25,14,56.0
Sett,Sylas,5,0,0.0
Talon,Ornn,9,3,33.33
Hecarim,Zeri,4,4,100.0
Elise,KogMaw,4,0,0.0
Gwen,Gangplank,4,4,100.0
Naafiri,KogMaw,16,8,50.0
Qiyana,Karthus,2,2,100.0
Neeko,Twisted Fate,1,0,0.0
Viego,Seraphine,14,5,35.71
Kaisa,Nidalee,4,4,100.0
Diana,Jarvan IV,2,0,0.0
Kayn,Lucian,16,6,37.5
Lillia,Chogath,1,1,100.0
Gragas,KogMaw,4,4,100.0
Amumu,Neeko,7,2,28.57
Diana,Fizz,14,8,57.14
Shyvana,Veigar,11,5,45.45
Nasus,Sylas,2,0,0.0
Warwick,Galio,15,4,26.67
Shyvana,Vladimir,6,3,50.0
Teemo,Qiyana,9,2,22.22
Amumu,Vex,1,0,0.0
Diana,Pantheon,9,7,77.78
Elise,Lulu,3,3,100.0
Elise,Warwick,3,3,100.0
Mordekaiser,Talon,6,5,83.33
Kayn,Illaoi,3,0,0.0
Brand,Hwei,11,7,63.64
Hecarim,Malphite,11,6,54.55
Morgana,Ryze,5,3,60.0
Belveth,Fiddlesticks,2,0,0.0
Skarner,Mel,8,2,25.0
Warwick,Vayne,2,0,0.0
Shyvana,Sett,4,4,100.0
Sett,Kayle,2,2,100.0
Warwick,Kayle,8,6,75.0
Warwick,Smolder,8,5,62.5
Gragas,Cassiopeia,4,0,0.0
Kaisa,Vladimir,6,4,66.67
KhaZix,Dr. Mundo,7,3,42.86
Vi,Pyke,4,4,100.0
Master Yi,Yorick,9,8,88.89
Graves,Sett,4,0,0.0
Wukong,Zeri,3,1,33.33
Sejuani,Pantheon,1,0,0.0
Lillia,Vayne,6,4,66.67
Trundle,Morgana,6,1,16.67
Naafiri,Jarvan IV,3,0,0.0
Rengar,Tryndamere,3,1,33.33
Talon,Viego,3,3,100.0
Thresh,Vladimir,3,0,0.0
Nasus,Varus,1,0,0.0
Mordekaiser,KogMaw,2,2,100.0
KhaZix,Fiddlesticks,2,0,0.0
Morgana,Gangplank,4,0,0.0
Nasus,Fizz,1,1,100.0
Wukong,Kled,2,0,0.0
Maokai,Rumble,6,6,100.0
Tryndamere,Yasuo,4,0,0.0
Shaco,Singed,4,3,75.0
Volibear,Quinn,9,5,55.56
Sejuani,Bard,2,0,0.0
Warwick,Pyke,2,0,0.0
Wukong,Jhin,8,8,100.0
Karthus,Urgot,2,0,0.0
Ivern,Lee Sin,11,10,90.91
Vayne,Zed,9,9,100.0
Mordekaiser,Yorick,2,2,100.0
Shyvana,Morgana,1,1,100.0
Warwick,Teemo,5,5,100.0
Naafiri,Maokai,4,0,0.0
Zed,KSante,4,4,100.0
Naafiri,Fiddlesticks,8,4,50.0
Amumu,Sion,2,0,0.0
Skarner,Fiddlesticks,3,3,100.0
Sylas,Hwei,16,4,25.0
Dr. Mundo,Yunara,8,0,0.0
Maokai,Xerath,11,0,0.0
