champion1,champion2,champion3,games,wins,win_rate
Lillia,Ashe,Blitzcrank,2,2,100.0
Naafiri,Smolder,Taric,1,0,0.0
Naafiri,Yasuo,Alistar,1,1,100.0
KhaZix,Draven,Poppy,1,0,0.0
Pantheon,Brand,Pyke,2,0,0.0
KhaZix,Lucian,Janna,10,8,80.0
Skarner,Ashe,Bard,7,7,100.0
Nidalee,Jinx,Tahm Kench,8,1,12.5
Kayn,Yunara,Poppy,10,0,0.0
Zed,Seraphine,Rell,7,0,0.0
Volibear,Yunara,Leona,11,0,0.0
Zed,Senna,Poppy,19,14,73.68
Kindred,Mel,Rell,4,4,100.0
Briar,Miss Fortune,Gragas,10,0,0.0
Ivern,Varus,Rell,20,10,50.0
Elise,KogMaw,Braum,9,9,100.0
Wukong,Cassiopeia,Bard,10,10,100.0
Dr. Mundo,Varus,Rell,13,12,92.31
Trundle,KogMaw,Alistar,14,0,0.0
Viego,Yunara,Yuumi,12,5,41.67
Kayn,Aphelios,Pyke,9,0,0.0
Vi,Seraphine,Senna,6,6,100.0
Nidalee,Varus,Pyke,9,0,0.0
Poppy,Senna,Chogath,7,0,0.0
Pantheon,Senna,Seraphine,5,5,100.0
Udyr,Ashe,Soraka,5,0,0.0
Kayn,Vayne,Lulu,17,10,58.82
Hecarim,Vayne,Yuumi,8,5,62.5
Kayn,Veigar,Nami,6,1,16.67
Brand,Ashe,Braum,8,1,12.5
Kayn,Jhin,Pyke,18,16,88.89
Poppy,Senna,Rakan,8,8,100.0
Dr. Mundo,Varus,Bard,18,8,44.44
Briar,Sivir,Alistar,7,6,85.71
Dr. Mundo,Yunara,Rell,24,9,37.5
Briar,Cassiopeia,Alistar,9,9,100.0
Zed,Yunara,Yuumi,10,9,90.0
Dr. Mundo,Senna,Zilean,7,1,14.29
Briar,Yunara,Pyke,2,0,0.0
Nidalee,Yunara,Rakan,16,1,6.25
Zed,Tristana,Pyke,8,0,0.0
Lee Sin,Yunara,Renata,10,5,50.0
Rengar,KogMaw,Yuumi,6,6,100.0
Corki,Jinx,Thresh,4,4,100.0
Darius,Aphelios,Bard,4,3,75.0
Master Yi,Draven,Blitzcrank,4,1,25.0
Corki,Yunara,Rell,1,1,100.0
Hecarim,Kaisa,Swain,2,0,0.0
Ekko,Ziggs,Bard,7,0,0.0
Wukong,Yunara,Renata,12,6,50.0
Diana,Yunara,Sett,10,0,0.0
Poppy,Aphelios,Alistar,13,11,84.62
Mordekaiser,Lucian,Nami,5,0,0.0
Ekko,Ziggs,Thresh,3,0,0.0
Master Yi,Jinx,Blitzcrank,8,8,100.0
Diana,Yunara,Blitzcrank,7,0,0.0
Kayn,KogMaw,Rell,3,3,100.0
Lee Sin,Aphelios,Twisted Fate,2,0,0.0
KhaZix,Aphelios,Alistar,11,0,0.0
Lee Sin,Yunara,Poppy,22,5,22.73
Skarner,Xayah,Renata,9,9,100.0
Draven,Senna,Rell,7,7,100.0
Zed,Yunara,Renata,7,0,0.0
Udyr,Corki,Bard,16,16,100.0
Shaco,Yunara,Tahm Kench,3,3,100.0
Vi,Jhin,Blitzcrank,6,2,33.33
Nidalee,Xayah,Janna,4,4,100.0
Vi,Yunara,Rell,8,8,100.0
Dr. Mundo,Varus,Sona,7,0,0.0
Wukong,Mel,Pyke,4,0,0.0
Qiyana,Varus,Renata,5,0,0.0
Naafiri,Miss Fortune,Alistar,19,15,78.95
Sejuani,Ezreal,Karma,12,1,8.33
Poppy,Varus,Rell,4,4,100.0
Pantheon,Hwei,Camille,5,0,0.0
Udyr,Miss Fortune,Poppy,6,0,0.0
Briar,Kaisa,Alistar,12,7,58.33
Volibear,Lucian,Bard,8,0,0.0
Zed,Caitlyn,Sona,10,7,70.0
Evelynn,Ezreal,Soraka,8,5,62.5
Zed,Yunara,Zilean,15,4,26.67
Gwen,Sivir,Poppy,3,3,100.0
Wukong,Jinx,Thresh,21,5,23.81
Kayn,Samira,Nautilus,8,8,100.0
Jarvan IV,Warwick,Soraka,5,5,100.0
Rengar,Swain,Sona,5,0,0.0
Jarvan IV,KogMaw,Janna,8,0,0.0
Kayn,Yunara,Blitzcrank,9,5,55.56
KhaZix,Nilah,Soraka,7,1,14.29
Xin Zhao,Aphelios,Janna,7,7,100.0
Diana,Lucian,Maokai,5,0,0.0
Master Yi,Varus,Poppy,5,5,100.0
Vi,Draven,Braum,17,8,47.06
Trundle,Yunara,Maokai,10,0,0.0
Nidalee,Kaisa,Alistar,16,4,25.0
Zac,Lucian,Teemo,9,9,100.0
Zed,Nilah,Taric,4,4,100.0
Nidalee,Senna,Swain,3,0,0.0
KhaZix,Yunara,Gragas,7,0,0.0
Vi,Senna,Janna,12,10,83.33
Xin Zhao,Caitlyn,Bard,3,1,33.33
Vi,KogMaw,Pyke,2,2,100.0
Sejuani,Mel,Janna,2,0,0.0
KhaZix,Jhin,Alistar,24,8,33.33
Volibear,Ezreal,Soraka,20,9,45.0
Udyr,Aphelios,Alistar,8,6,75.0
Pantheon,Varus,Braum,34,14,41.18
Elise,Ezreal,Teemo,8,8,100.0
Xin Zhao,Miss Fortune,Soraka,16,8,50.0
Kindred,Senna,Neeko,8,0,0.0
Rengar,Yunara,Morgana,7,7,100.0
Lee Sin,Kaisa,Fiora,6,6,100.0
Trundle,Seraphine,Nautilus,6,6,100.0
Udyr,Kalista,Neeko,6,0,0.0
Dr. Mundo,Lux,Rell,7,7,100.0
Gwen,Kaisa,Shaco,7,0,0.0
Draven,Caitlyn,Rakan,3,3,100.0
Fiddlesticks,Smolder,Evelynn,3,0,0.0
Viego,Corki,Soraka,18,16,88.89
Draven,Kaisa,Lulu,2,2,100.0
Ekko,Ashe,Heimerdinger,2,0,0.0
Dr. Mundo,Jhin,Karma,22,12,54.55
Evelynn,Jhin,Maokai,6,6,100.0
Trundle,Sivir,Nautilus,15,9,60.0
Kindred,Chogath,Soraka,2,0,0.0
Udyr,Varus,Senna,11,6,54.55
Wukong,Vladimir,Sona,2,2,100.0
Nunu & Willump,Jhin,Rell,7,7,100.0
Sylas,Xayah,Leona,3,3,100.0
Wukong,Varus,Rell,14,1,7.14
Skarner,Ashe,Karma,8,2,25.0
Evelynn,Jhin,Zilean,2,0,0.0
Ivern,Xayah,Nami,7,0,0.0
Ivern,Nilah,Alistar,6,0,0.0
Jax,Mel,Renata,3,0,0.0
Vi,KogMaw,Alistar,3,3,100.0
Wukong,Mel,Soraka,14,11,78.57
Nunu & Willump,Ezreal,Poppy,6,4,66.67
Master Yi,Miss Fortune,Pyke,14,8,57.14
Gwen,Zeri,Alistar,11,6,54.55
Gwen,Xayah,Nami,5,5,100.0
Talon,Ashe,Leona,3,0,0.0
Kayn,Ashe,Bard,6,2,33.33
Naafiri,Samira,Tahm Kench,5,0,0.0
Kindred,Yasuo,Soraka,5,5,100.0
Volibear,Yunara,Soraka,20,19,95.0
Volibear,KogMaw,Nami,5,0,0.0
Kayn,Ezreal,Pyke,10,5,50.0
Skarner,Ezreal,Fiora,7,7,100.0
Vi,Senna,Braum,11,9,81.82
Jarvan IV,KogMaw,Zoe,5,0,0.0
Udyr,Varus,Blitzcrank,8,8,100.0
Dr. Mundo,Ashe,Seraphine,6,0,0.0
Dr. Mundo,Jhin,Nami,10,8,80.0
Vi,Yunara,Poppy,16,13,81.25
Fiddlesticks,Corki,Pyke,7,3,42.86
Lee Sin,Aurelion Sol,Senna,5,0,0.0
Wukong,Lucian,Pantheon,3,2,66.67
Hecarim,Yunara,Pantheon,1,0,0.0
Hecarim,Ashe,Seraphine,5,5,100.0
Vi,Jhin,Soraka,15,6,40.0
Rengar,Draven,Blitzcrank,3,3,100.0
Viego,Ezreal,Janna,47,25,53.19
Elise,Smolder,Alistar,7,1,14.29
Skarner,Kalista,Neeko,5,0,0.0
Lillia,Jhin,Alistar,10,3,30.0
Wukong,Twitch,Blitzcrank,5,0,0.0
Lee Sin,Smolder,Nami,31,16,51.61
Nocturne,Kalista,Renata,3,0,0.0
Naafiri,Kaisa,Thresh,4,2,50.0
Lillia,Kalista,Lulu,1,1,100.0
Trundle,Ezreal,Blitzcrank,3,3,100.0
Pantheon,Mel,Thresh,12,8,66.67
Xin Zhao,Varus,Blitzcrank,11,5,45.45
Evelynn,Zeri,Braum,2,0,0.0
Zyra,Kalista,Poppy,3,0,0.0
Vi,Samira,Nautilus,8,4,50.0
Vi,Kaisa,Elise,12,1,8.33
Sejuani,Corki,Nautilus,7,4,57.14
Vi,Ashe,Janna,17,7,41.18
Lee Sin,Varus,Lulu,24,23,95.83
Viego,Jhin,Pyke,44,27,61.36
Elise,Aphelios,Rakan,3,1,33.33
Naafiri,Akshan,Zoe,2,2,100.0
Ekko,Kaisa,Thresh,10,3,30.0
Naafiri,Vayne,Lulu,12,10,83.33
Jax,Ezreal,Poppy,11,8,72.73
Nidalee,Ezreal,Elise,5,4,80.0
Xin Zhao,Varus,Renata,10,4,40.0
Poppy,Draven,Leona,1,1,100.0
Qiyana,Ezreal,LeBlanc,3,0,0.0
Naafiri,Caitlyn,Neeko,13,1,7.69
Udyr,Zeri,Alistar,15,8,53.33
Hecarim,Ashe,Nami,9,6,66.67
Lillia,Lucian,Taric,5,0,0.0
Taliyah,Kaisa,Taric,2,0,0.0
Lee Sin,Jhin,Janna,28,13,46.43
Ekko,Jinx,Alistar,7,6,85.71
Naafiri,Mel,Blitzcrank,3,0,0.0
Evelynn,Ezreal,Janna,3,3,100.0
Naafiri,Jhin,Swain,6,1,16.67
Kindred,Brand,Sona,1,0,0.0
Kindred,Cassiopeia,Alistar,2,0,0.0
Volibear,VelKoz,Sona,2,0,0.0
Zed,Ashe,Nautilus,13,10,76.92
Olaf,Miss Fortune,Rell,5,5,100.0
Xin Zhao,Jhin,Braum,9,1,11.11
Olaf,Senna,Alistar,3,3,100.0
Fiddlesticks,Jinx,Tahm Kench,2,1,50.0
Nunu & Willump,Varus,Nidalee,2,2,100.0
Rammus,Smolder,Blitzcrank,1,1,100.0
Zyra,Sivir,Yuumi,9,0,0.0
Wukong,Karthus,Bard,6,0,0.0
Warwick,Varus,Lulu,7,6,85.71
Ambessa,Jhin,Alistar,2,2,100.0
Karthus,Miss Fortune,Rell,17,17,100.0
Briar,Ziggs,Alistar,10,1,10.0
Gwen,Draven,Renata,7,1,14.29
Morgana,Varus,Alistar,8,8,100.0
Kayn,Nilah,Alistar,8,0,0.0
Zed,Veigar,Karma,3,0,0.0
Sejuani,Ziggs,Leona,9,0,0.0
Kindred,Xayah,Karma,9,9,100.0
Naafiri,Corki,Lulu,8,7,87.5
Vi,Miss Fortune,Alistar,24,13,54.17
Rammus,Kalista,Taric,3,1,33.33
Nidalee,Lucian,Blitzcrank,2,1,50.0
Lee Sin,Jhin,Soraka,7,7,100.0
Zed,Caitlyn,Lux,15,9,60.0
Lillia,Kaisa,Bard,7,2,28.57
Kindred,Twitch,Taric,5,5,100.0
Udyr,Draven,Alistar,9,3,33.33
Lee Sin,Karthus,Bard,11,9,81.82
Nidalee,Seraphine,Braum,3,3,100.0
Xin Zhao,Kaisa,Taric,15,4,26.67
Volibear,Aphelios,Blitzcrank,7,2,28.57
Talon,KogMaw,Milio,5,2,40.0
Kindred,Kalista,Nautilus,5,4,80.0
Jax,Vayne,Leona,6,0,0.0
Gragas,Xayah,Poppy,2,0,0.0
Gragas,Corki,Taric,2,2,100.0
Elise,Miss Fortune,Nautilus,2,0,0.0
Udyr,Aphelios,Xerath,5,0,0.0
Zed,Swain,Rell,8,5,62.5
Wukong,Zeri,Camille,2,2,100.0
Jax,Yasuo,Alistar,4,4,100.0
Rammus,Ezreal,Rell,3,3,100.0
Poppy,Kaisa,Elise,5,0,0.0
Lillia,Varus,Seraphine,4,3,75.0
Wukong,Mel,Nautilus,18,1,5.56
Jax,Zeri,Alistar,1,1,100.0
Trundle,Varus,Katarina,4,4,100.0
Shaco,Varus,Hwei,4,0,0.0
Naafiri,Varus,Elise,6,3,50.0
Jax,Jinx,Lulu,7,0,0.0
Nunu & Willump,Brand,Nami,2,2,100.0
Karthus,Ashe,Twitch,1,0,0.0
Udyr,Syndra,Rell,2,2,100.0
Olaf,Mel,Pantheon,2,0,0.0
Wukong,Aurelion Sol,Rell,3,0,0.0
Reksai,Yunara,Karma,11,2,18.18
Udyr,Ziggs,Morgana,7,0,0.0
Kayn,Senna,Rakan,12,12,100.0
Zed,Aurelion Sol,Poppy,10,1,10.0
Lillia,Yunara,Rell,13,13,100.0
Lillia,Vayne,Sona,5,0,0.0
Kayn,Jhin,LeBlanc,5,5,100.0
Pantheon,Veigar,Sona,5,0,0.0
Vi,Samira,Karma,8,8,100.0
Zed,Seraphine,Janna,8,4,50.0
Master Yi,Miss Fortune,Karma,11,3,27.27
Kindred,Ashe,Lux,1,1,100.0
Rammus,Aphelios,Thresh,9,7,77.78
Jarvan IV,Morgana,Senna,4,0,0.0
Briar,Ziggs,Nami,11,9,81.82
Skarner,Kaisa,Alistar,11,7,63.64
Kayn,Aphelios,Rell,24,20,83.33
Zed,KogMaw,Blitzcrank,9,0,0.0
Kindred,Zyra,Rakan,5,0,0.0
Vi,Yunara,Sona,14,4,28.57
Briar,KogMaw,Lulu,25,15,60.0
Sejuani,Jinx,Renata,10,0,0.0
Skarner,Jhin,Bard,19,9,47.37
Poppy,Varus,Karma,15,14,93.33
Master Yi,KogMaw,Braum,8,8,100.0
Ivern,Miss Fortune,Neeko,8,0,0.0
Warwick,Zyra,Braum,8,0,0.0
Hecarim,Xayah,Pyke,2,2,100.0
Skarner,Vayne,Rakan,8,6,75.0
Pantheon,Ezreal,Nidalee,3,3,100.0
Briar,Twitch,Janna,3,0,0.0
Nocturne,Ashe,Rakan,4,0,0.0
Master Yi,KogMaw,Milio,2,0,0.0
Amumu,KogMaw,Sona,5,0,0.0
Warwick,Karthus,Nautilus,2,0,0.0
Zed,Veigar,Zilean,4,4,100.0
Viego,Karthus,Nautilus,47,26,55.32
Reksai,Jinx,Janna,1,0,0.0
Lee Sin,Yunara,Rakan,41,30,73.17
Xin Zhao,Senna,Karma,22,8,36.36
Jax,Jhin,Alistar,10,10,100.0
KhaZix,Yunara,Alistar,16,12,75.0
Evelynn,Cassiopeia,Nautilus,3,3,100.0
Wukong,Jhin,Leona,7,0,0.0
Evelynn,Corki,Leona,9,9,100.0
Morgana,Senna,Nautilus,9,0,0.0
Corki,Senna,Nami,3,0,0.0
Evelynn,Mel,Rell,8,0,0.0
Vi,Corki,Rell,13,4,30.77
Kindred,Ashe,Rell,7,7,100.0
Vi,Varus,Alistar,42,22,52.38
Wukong,Corki,Leona,15,5,33.33
Vi,Yunara,Braum,11,11,100.0
Hecarim,Hwei,Senna,8,0,0.0
Volibear,Seraphine,Sona,7,5,71.43
Skarner,Ezreal,Alistar,5,5,100.0
Gwen,Sivir,Soraka,6,1,16.67
Kayn,Zyra,Braum,1,0,0.0
Diana,Xayah,Nautilus,5,5,100.0
Kayn,Ezreal,Yuumi,14,4,28.57
Master Yi,Kaisa,Renata,12,8,66.67
Zed,Miss Fortune,Leona,13,0,0.0
Warwick,Vladimir,Sona,7,7,100.0
Xin Zhao,Varus,Soraka,18,5,27.78
Trundle,Kaisa,Taric,12,11,91.67
Lillia,Ashe,Lulu,9,1,11.11
Lillia,Aurelion Sol,Rell,5,4,80.0
Kindred,Draven,Bard,4,0,0.0
KhaZix,Varus,Rell,9,4,44.44
Lillia,Yunara,Pyke,10,5,50.0
Vi,Chogath,Rell,7,0,0.0
Pantheon,Xayah,Alistar,13,1,7.69
Zed,Tristana,Braum,12,11,91.67
Jax,Kaisa,Alistar,16,13,81.25
Wukong,Smolder,Leona,10,3,30.0
Skarner,Lucian,Gragas,10,0,0.0
Naafiri,Sivir,Rell,11,11,100.0
Dr. Mundo,Varus,Braum,21,4,19.05
KhaZix,Varus,Gragas,8,8,100.0
Zed,Ezreal,Braum,38,19,50.0
Zed,Miss Fortune,Nautilus,21,3,14.29
Lee Sin,Syndra,Swain,2,2,100.0
Nocturne,Hwei,Nautilus,1,0,0.0
Diana,Caitlyn,Neeko,3,0,0.0
Udyr,Swain,Poppy,5,5,100.0
Hecarim,Xayah,Taric,1,1,100.0
Qiyana,Caitlyn,Karma,11,10,90.91
Ekko,Ezreal,Zyra,2,0,0.0
Trundle,Zeri,Rell,19,6,31.58
KhaZix,Tristana,Mel,3,3,100.0
Jarvan IV,Heimerdinger,Twitch,3,0,0.0
Naafiri,Senna,Rengar,2,2,100.0
Rengar,Ezreal,Bard,14,7,50.0
Rammus,Jhin,Poppy,2,0,0.0
Rammus,Miss Fortune,Rell,10,6,60.0
Gragas,Lucian,Nami,29,15,51.72
Pantheon,Nilah,Nautilus,6,4,66.67
Evelynn,Varus,Sona,1,0,0.0
Karthus,Samira,Blitzcrank,1,1,100.0
Rammus,Jhin,Zoe,2,0,0.0
Vi,Kalista,Elise,1,1,100.0
Zed,Tristana,Bard,18,7,38.89
Nunu & Willump,Nilah,Sona,3,2,66.67
Fiddlesticks,Ashe,Braum,7,1,14.29
Naafiri,Senna,Tahm Kench,5,3,60.0
Ivern,Taliyah,Pantheon,2,0,0.0
Zed,Varus,Senna,4,2,50.0
Lillia,Kaisa,Nautilus,19,11,57.89
Dr. Mundo,Twitch,Thresh,7,7,100.0
Vi,Senna,Poppy,6,0,0.0
Lee Sin,Yunara,Sona,21,17,80.95
Xin Zhao,Ezreal,Lux,8,0,0.0
Ekko,Ezreal,Shaco,5,1,20.0
Vi,Twitch,Sylas,3,0,0.0
Nocturne,Syndra,Soraka,2,0,0.0
Elise,Smolder,Pyke,4,4,100.0
Naafiri,Ashe,Lulu,12,2,16.67
Naafiri,Ashe,Milio,9,8,88.89
Shaco,Kalista,Ezreal,3,3,100.0
Zed,Vayne,VelKoz,3,0,0.0
Neeko,Swain,Rell,1,1,100.0
Rengar,Kalista,Pyke,2,0,0.0
Lillia,Xayah,Braum,4,2,50.0
Gragas,Ashe,Seraphine,1,0,0.0
Wukong,Smolder,Annie,1,1,100.0
Dr. Mundo,Ezreal,Nami,5,1,20.0
Graves,Draven,Pantheon,2,0,0.0
Rammus,Kaisa,Rakan,9,6,66.67
Wukong,Senna,Trundle,2,2,100.0
Nidalee,Kalista,Renata,2,2,100.0
Diana,Kaisa,Alistar,11,5,45.45
Udyr,Mel,Pyke,3,0,0.0
Vi,Tristana,Elise,10,0,0.0
Naafiri,Smolder,Sona,11,8,72.73
Zyra,Varus,Rakan,2,0,0.0
Diana,Jhin,Neeko,3,2,66.67
Rammus,Ziggs,Soraka,1,0,0.0
Udyr,Xayah,Sona,5,5,100.0
Ekko,Vayne,Rakan,10,0,0.0
Kindred,Samira,Pyke,10,10,100.0
Kayn,Lucian,Jarvan IV,8,0,0.0
Zed,Lucian,Poppy,6,1,16.67
Xin Zhao,Cassiopeia,Thresh,6,6,100.0
Vi,Aurelion Sol,Nautilus,11,5,45.45
Vi,Yunara,Janna,17,9,52.94
Ivern,Aphelios,Thresh,35,24,68.57
Ivern,Yunara,Karma,8,8,100.0
Vi,Draven,Neeko,14,14,100.0
Morgana,Twitch,Bard,8,0,0.0
Nidalee,Corki,Poppy,23,14,60.87
Briar,Yunara,Bard,9,0,0.0
Kindred,Miss Fortune,Sona,9,8,88.89
Kayn,Ziggs,Nautilus,9,5,55.56
Xin Zhao,Varus,Janna,11,11,100.0
Udyr,Aphelios,Sona,9,9,100.0
Master Yi,Corki,Nami,6,1,16.67
Trundle,Yasuo,Hwei,1,0,0.0
Zed,Mel,Karma,11,1,9.09
Jarvan IV,Mel,Poppy,11,2,18.18
Naafiri,Corki,Elise,14,13,92.86
Viego,Corki,Gragas,15,1,6.67
Ekko,Cassiopeia,Alistar,3,3,100.0
Evelynn,Senna,Rakan,3,0,0.0
Nunu & Willump,Zeri,Zilean,3,0,0.0
Wukong,Yunara,Blitzcrank,8,3,37.5
Udyr,Yunara,Neeko,8,0,0.0
Master Yi,Sivir,Leona,8,8,100.0
Kayn,Cassiopeia,Pyke,4,4,100.0
Karthus,Kaisa,Rell,30,14,46.67
Kayn,Ezreal,Rakan,17,4,23.53
Viego,Jinx,Nautilus,28,8,28.57
Shaco,Ziggs,Bard,14,3,21.43
Graves,KogMaw,Braum,9,1,11.11
Sejuani,Jinx,Zilean,5,5,100.0
Zed,Jhin,Poppy,16,6,37.5
Vi,Varus,Milio,6,6,100.0
Naafiri,Yunara,Renata,6,0,0.0
Lillia,Yunara,Lulu,7,7,100.0
Viego,Vayne,Alistar,10,10,100.0
Jarvan IV,Yunara,Mel,8,8,100.0
Udyr,Seraphine,Milio,1,0,0.0
Zed,Aphelios,Nami,6,2,33.33
Hecarim,Yunara,Sona,9,7,77.78
Lillia,KogMaw,Lulu,10,7,70.0
Zed,Chogath,Pyke,5,0,0.0
Diana,Yunara,Fiddlesticks,4,0,0.0
Master Yi,Senna,Zilean,5,1,20.0
Zed,Yunara,Sylas,4,4,100.0
Ambessa,Yunara,Blitzcrank,10,1,10.0
Ivern,Senna,Nautilus,20,14,70.0
Kayn,Aphelios,Poppy,10,0,0.0
Ambessa,Nilah,Lulu,6,6,100.0
Kayn,Kaisa,Blitzcrank,11,5,45.45
Poppy,Ashe,Sona,6,0,0.0
KhaZix,Ezreal,Zilean,12,9,75.0
Kayn,Ashe,Rakan,2,2,100.0
Shaco,Zeri,Seraphine,2,0,0.0
Jax,Kalista,Nautilus,7,0,0.0
Lee Sin,Jinx,Rell,20,8,40.0
Naafiri,Senna,Thresh,4,3,75.0
Fiddlesticks,Tristana,Alistar,3,0,0.0
Xin Zhao,Ashe,Seraphine,13,8,61.54
Nidalee,Ezreal,Lulu,4,0,0.0
Lillia,Varus,Alistar,14,9,64.29
Dr. Mundo,Kalista,Blitzcrank,2,0,0.0
Kayn,Varus,Lulu,12,3,25.0
Belveth,Yasuo,Bard,5,0,0.0
Pantheon,Nilah,Senna,19,9,47.37
Xin Zhao,Caitlyn,Renata,7,2,28.57
Naafiri,Ezreal,Nautilus,18,11,61.11
Jax,Zeri,Nami,1,1,100.0
Briar,Kalista,Neeko,4,0,0.0
Kindred,Twitch,Jayce,2,0,0.0
Naafiri,Hwei,Taric,3,3,100.0
Zed,Varus,Soraka,7,2,28.57
Volibear,Miss Fortune,Pyke,16,9,56.25
Wukong,Varus,Seraphine,1,1,100.0
Trundle,Kalista,Alistar,4,0,0.0
Lee Sin,Xayah,Soraka,5,4,80.0
Pantheon,Samira,Rell,11,6,54.55
Wukong,Ashe,Alistar,7,3,42.86
Sylas,Senna,Pantheon,3,3,100.0
Diana,Varus,Thresh,5,4,80.0
Ivern,Nilah,Bard,3,3,100.0
Lee Sin,Ashe,Nautilus,4,2,50.0
Udyr,Ezreal,Neeko,10,0,0.0
Nocturne,Varus,Poppy,1,1,100.0
Zed,Varus,Alistar,11,3,27.27
Shyvana,Zeri,Neeko,3,0,0.0
Kindred,Lux,Blitzcrank,4,0,0.0
Brand,Tristana,Lulu,2,2,100.0
KhaZix,Xayah,Thresh,4,1,25.0
Viego,Kaisa,Senna,10,4,40.0
Zed,Ezreal,Pantheon,3,2,66.67
Vi,Mel,Rell,10,9,90.0
Wukong,Kaisa,Sona,15,4,26.67
Corki,Yunara,Thresh,5,0,0.0
Xin Zhao,Anivia,Rumble,5,5,100.0
Master Yi,Jhin,Rell,13,13,100.0
Zed,Veigar,Alistar,3,3,100.0
Nidalee,Jinx,Rakan,19,0,0.0
Viego,Ezreal,Poppy,27,15,55.56
Karthus,Yunara,Rakan,7,4,57.14
Pantheon,Caitlyn,Nami,8,8,100.0
Naafiri,Yunara,Neeko,13,8,61.54
Zyra,Varus,Nautilus,6,2,33.33
Kindred,Kalista,Neeko,18,15,83.33
Nidalee,Karthus,Nautilus,8,0,0.0
Zed,Zeri,Rell,23,9,39.13
Lee Sin,Draven,Rumble,1,0,0.0
Naafiri,Draven,Amumu,4,4,100.0
Master Yi,Ashe,Lulu,7,3,42.86
Kindred,Ezreal,Leona,9,7,77.78
Diana,Yasuo,Rell,6,2,33.33
Lee Sin,Yasuo,Karma,3,3,100.0
Ivern,Mel,Nautilus,4,4,100.0
Zed,Yasuo,Sejuani,3,3,100.0
Qiyana,KogMaw,Alistar,4,4,100.0
Briar,Kaisa,Rakan,3,3,100.0
Ambessa,Varus,Elise,2,0,0.0
Viego,Kalista,Alistar,10,5,50.0
Briar,Aphelios,Renata,1,1,100.0
Jax,Twitch,Nautilus,1,0,0.0
Diana,Miss Fortune,Nautilus,8,3,37.5
Sejuani,Ezreal,Braum,6,0,0.0
Nidalee,Xayah,Pantheon,5,0,0.0
Rammus,Senna,Rakan,5,5,100.0
Jarvan IV,Yasuo,Rakan,14,8,57.14
Wukong,Smolder,Janna,11,9,81.82
Elise,Kalista,Nautilus,8,2,25.0
Zed,Mel,Soraka,19,11,57.89
Kindred,Aphelios,Neeko,2,0,0.0
Kindred,Kaisa,Lulu,11,8,72.73
Kindred,Aurelion Sol,Karma,1,0,0.0
Lee Sin,Nilah,Rakan,22,9,40.91
Kindred,Jhin,Braum,9,2,22.22
Elise,Varus,Pyke,11,0,0.0
Kindred,Sivir,Rell,10,10,100.0
Kindred,VelKoz,Karma,5,5,100.0
Kayn,Aphelios,Neeko,5,0,0.0
Kindred,Aphelios,Nautilus,9,4,44.44
Lee Sin,Jinx,Nami,12,2,16.67
Wukong,Twitch,Karma,5,5,100.0
Kindred,Sivir,Galio,1,0,0.0
KhaZix,Smolder,Pantheon,8,8,100.0
Wukong,Sivir,Karma,15,6,40.0
Kindred,Caitlyn,Alistar,8,8,100.0
Kindred,Twitch,Sona,11,2,18.18
Zed,Ziggs,Sona,9,3,33.33
Zyra,Varus,Nami,4,4,100.0
Kindred,Corki,Pyke,12,2,16.67
Udyr,Lux,Seraphine,2,0,0.0
Zyra,Yasuo,Bard,4,0,0.0
Nunu & Willump,Caitlyn,Nautilus,2,0,0.0
Naafiri,Lux,Gragas,2,0,0.0
Zyra,Smolder,Alistar,2,2,100.0
Kayn,Jhin,Zoe,1,1,100.0
Naafiri,Ezreal,Twitch,1,0,0.0
Poppy,Ezreal,Elise,8,4,50.0
Pantheon,Draven,Milio,2,2,100.0
Shyvana,Jhin,Alistar,4,3,75.0
Zyra,Varus,Rell,6,6,100.0
Wukong,Twitch,Bard,6,5,83.33
Qiyana,Varus,Thresh,4,0,0.0
Olaf,Lucian,Nautilus,6,4,66.67
Zac,Jinx,Janna,3,1,33.33
Nocturne,Lucian,Shen,4,4,100.0
Zyra,Senna,Rakan,4,0,0.0
Wukong,Senna,Renata,1,1,100.0
Lillia,Samira,Taric,2,0,0.0
Evelynn,Varus,Rakan,6,4,66.67
Diana,Seraphine,Taric,1,0,0.0
Volibear,Yunara,Bard,9,9,100.0
Pantheon,Cassiopeia,Rakan,7,0,0.0
Zed,KogMaw,Yuumi,5,5,100.0
KhaZix,Jhin,Sylas,10,0,0.0
Master Yi,Ziggs,Alistar,13,13,100.0
Sejuani,Sivir,Neeko,10,10,100.0
Trundle,Senna,Pyke,12,0,0.0
Briar,Yasuo,Neeko,6,0,0.0
Kayn,Mel,Lux,1,1,100.0
Amumu,Yasuo,Rakan,1,0,0.0
Zed,Lux,Blitzcrank,8,8,100.0
Wukong,Lucian,Zilean,10,4,40.0
Sejuani,Veigar,Karma,5,5,100.0
Kindred,Ezreal,Rell,21,19,90.48
Pantheon,Xayah,Rell,6,2,33.33
Fiddlesticks,Senna,Leona,6,6,100.0
Xin Zhao,Nilah,Zilean,8,0,0.0
Naafiri,Syndra,Alistar,1,1,100.0
Lillia,Sivir,Braum,2,0,0.0
Fiddlesticks,Lucian,Poppy,4,0,0.0
Vi,Varus,Rakan,15,10,66.67
Vi,Brand,Rakan,6,6,100.0
Naafiri,Draven,Poppy,13,6,46.15
Vi,Varus,Heimerdinger,2,0,0.0
