champion1,champion2,games,wins,win_rate
Galio,Zac,3,0,0.0
Dr. Mundo,Morgana,11,3,27.27
Smolder,Warwick,2,0,0.0
Graves,Hecarim,2,2,100.0
Azir,Lillia,2,0,0.0
Urgot,Sion,1,1,100.0
Belveth,Lee Sin,1,1,100.0
Sett,Tryndamere,1,0,0.0
Sett,Vayne,3,0,0.0
Trundle,Sion,2,2,100.0
Gwen,Olaf,35,21,60.0
Thresh,Zed,2,0,0.0
Kindred,Jarvan IV,1,0,0.0
Corki,Zac,1,0,0.0
Aatrox,Kaisa,2,2,100.0
Gragas,Mordekaiser,6,4,66.67
Ryze,Lillia,10,5,50.0
Graves,Lillia,2,1,50.0
Graves,Skarner,1,0,0.0
Ahri,Fiddlesticks,1,1,100.0
Riven,Kaisa,1,1,100.0
Skarner,Rengar,3,3,100.0
Nasus,Kayle,3,2,66.67
Shyvana,Udyr,1,1,100.0
Yasuo,Tryndamere,1,1,100.0
Teemo,Sylas,2,1,50.0
Hwei,Talon,5,4,80.0
Tahm Kench,Warwick,2,1,50.0
Gnar,Akali,1,0,0.0
Quinn,Amumu,3,3,100.0
Teemo,Kayle,1,0,0.0
Dr. Mundo,Kayle,1,0,0.0
Shen,Ahri,1,0,0.0
Gnar,Tryndamere,1,0,0.0
Shyvana,Graves,1,1,100.0
Ornn,Olaf,18,9,50.0
Shen,Sett,3,0,0.0
Varus,Shyvana,3,3,100.0
Zac,Shyvana,1,0,0.0
Elise,Hecarim,6,6,100.0
Galio,Xin Zhao,10,0,0.0
Chogath,Sion,1,1,100.0
Sett,Olaf,13,5,38.46
Fiddlesticks,Dr. Mundo,3,3,100.0
Qiyana,Trundle,1,0,0.0
Dr. Mundo,Neeko,2,2,100.0
Aatrox,Chogath,1,1,100.0
Ryze,Shen,2,2,100.0
Vex,Pantheon,13,0,0.0
Sion,Maokai,11,3,27.27
Chogath,Rumble,3,3,100.0
Singed,Sylas,3,0,0.0
Volibear,Mordekaiser,2,1,50.0
Fiddlesticks,Zac,3,1,33.33
Xayah,Zac,2,2,100.0
Morgana,Diana,2,2,100.0
Kaisa,Volibear,1,0,0.0
Akshan,Jax,1,0,0.0
Illaoi,Warwick,3,0,0.0
Shyvana,Jarvan IV,2,0,0.0
Wukong,Evelynn,1,0,0.0
Warwick,Sylas,4,1,25.0
Tahm Kench,Master Yi,10,9,90.0
Briar,Jax,2,2,100.0
Illaoi,Jax,2,1,50.0
Twitch,Ekko,1,0,0.0
Twitch,Nunu & Willump,1,0,0.0
Galio,Warwick,2,1,50.0
Hwei,Belveth,2,0,0.0
Sylas,Dr. Mundo,9,0,0.0
Olaf,Skarner,4,1,25.0
Vayne,Gragas,2,2,100.0
Nasus,Sylas,4,0,0.0
Shyvana,Nocturne,1,1,100.0
Caitlyn,Briar,1,0,0.0
Aurelion Sol,Evelynn,1,1,100.0
Lulu,Warwick,2,2,100.0
Cassiopeia,Tryndamere,1,0,0.0
Ekko,Diana,2,0,0.0
Sion,Kaisa,2,0,0.0
Kayle,Brand,1,0,0.0
Gangplank,Maokai,8,8,100.0
Brand,KhaZix,2,2,100.0
Kayle,Maokai,3,3,100.0
Sylas,Evelynn,5,3,60.0
Malphite,Maokai,2,2,100.0
Irelia,Maokai,4,1,25.0
Zac,Maokai,3,0,0.0
Trundle,Maokai,1,0,0.0
Wukong,Maokai,2,2,100.0
Graves,Ivern,1,1,100.0
Taliyah,Volibear,2,2,100.0
Yasuo,Taric,1,1,100.0
Senna,Kayn,2,2,100.0
Graves,KhaZix,1,0,0.0
Sivir,Kayn,1,0,0.0
Naafiri,Rammus,1,0,0.0
Naafiri,Xin Zhao,5,5,100.0
Annie,Reksai,6,2,33.33
Udyr,Shyvana,5,2,40.0
Aurelion Sol,Shaco,2,0,0.0
Malzahar,Diana,2,2,100.0
Urgot,Darius,1,0,0.0
Aphelios,Shaco,1,0,0.0
Yuumi,Nocturne,2,0,0.0
Ornn,Amumu,12,6,50.0
Gragas,Shyvana,5,4,80.0
Chogath,Warwick,11,6,54.55
Singed,Sett,1,1,100.0
Jax,Yunara,2,0,0.0
Yuumi,Nidalee,1,0,0.0
Nasus,Chogath,2,1,50.0
Brand,Shaco,1,0,0.0
Akshan,Dr. Mundo,1,0,0.0
Tryndamere,KSante,3,3,100.0
Rumble,Kaisa,2,2,100.0
Fiora,Neeko,1,0,0.0
Gnar,Neeko,1,0,0.0
Seraphine,Lee Sin,1,1,100.0
Ashe,Gwen,1,0,0.0
Darius,Teemo,7,0,0.0
Annie,Jarvan IV,3,3,100.0
Karma,Briar,1,0,0.0
Ambessa,Nasus,4,4,100.0
Aurelion Sol,Pantheon,5,5,100.0
Illaoi,Amumu,1,0,0.0
Zed,Amumu,2,0,0.0
Nasus,Sett,1,1,100.0
Zed,Teemo,1,1,100.0
Nasus,Vayne,1,0,0.0
Fiddlesticks,Jax,2,2,100.0
Katarina,Trundle,1,0,0.0
Neeko,Sett,2,2,100.0
Aurelion Sol,Yuumi,1,0,0.0
Annie,Diana,1,1,100.0
Renekton,Olaf,13,8,61.54
Shyvana,Volibear,1,0,0.0
Brand,Viego,1,1,100.0
Kayle,Sejuani,7,6,85.71
Renekton,Sion,2,2,100.0
Tryndamere,Mordekaiser,5,1,20.0
Katarina,Diana,1,0,0.0
Aurora,Vayne,1,0,0.0
Lux,Naafiri,1,1,100.0
Sylas,Ezreal,1,0,0.0
VelKoz,Xin Zhao,3,0,0.0
Syndra,Lillia,2,1,50.0
Reksai,Hecarim,1,0,0.0
Hwei,Nocturne,1,1,100.0
Jarvan IV,Kindred,1,1,100.0
Maokai,Evelynn,2,2,100.0
Rammus,Diana,1,0,0.0
Syndra,Qiyana,2,0,0.0
Trundle,Vayne,1,1,100.0
Camille,Morgana,3,0,0.0
Tahm Kench,KhaZix,11,3,27.27
Swain,Nocturne,21,2,9.52
Aurora,Shen,2,0,0.0
Sylas,Warwick,2,2,100.0
Chogath,Olaf,4,0,0.0
Qiyana,Urgot,1,0,0.0
Yunara,Udyr,1,0,0.0
Skarner,Jarvan IV,1,1,100.0
Warwick,Sion,1,0,0.0
Gnar,Darius,2,0,0.0
Naafiri,Hecarim,6,6,100.0
Nasus,Mordekaiser,4,1,25.0
Olaf,Sejuani,7,5,71.43
Qiyana,Elise,2,0,0.0
Draven,Naafiri,1,1,100.0
Skarner,Xin Zhao,1,1,100.0
Garen,Malzahar,2,2,100.0
Kayn,Shaco,1,1,100.0
Briar,Taliyah,1,0,0.0
Briar,Morgana,1,1,100.0
Aatrox,Nasus,4,0,0.0
Yone,Nasus,1,0,0.0
Ekko,Darius,3,0,0.0
Cassiopeia,Sejuani,1,1,100.0
Urgot,Singed,1,1,100.0
Maokai,Warwick,1,1,100.0
Kayle,Vayne,1,1,100.0
Lulu,Tristana,1,0,0.0
Cassiopeia,Nasus,1,0,0.0
Tahm Kench,Poppy,1,0,0.0
Varus,Diana,3,2,66.67
Ryze,Amumu,2,2,100.0
Soraka,Evelynn,2,0,0.0
Mordekaiser,Sett,1,1,100.0
Zac,Sejuani,1,1,100.0
Olaf,Shyvana,1,0,0.0
Xin Zhao,Sejuani,1,0,0.0
Malzahar,Poppy,1,0,0.0
Olaf,Morgana,1,0,0.0
Fiddlesticks,Master Yi,5,5,100.0
Galio,Vayne,1,1,100.0
Singed,Maokai,3,3,100.0
Graves,Xin Zhao,1,0,0.0
Shen,Twitch,2,1,50.0
Syndra,Zed,2,1,50.0
Varus,Sejuani,1,0,0.0
Talon,Urgot,1,0,0.0
Caitlyn,Shaco,1,1,100.0
Kaisa,Pantheon,6,5,83.33
Nasus,Maokai,2,0,0.0
Maokai,Graves,1,0,0.0
Kayle,Nasus,1,1,100.0
Volibear,Singed,1,0,0.0
Nautilus,Dr. Mundo,1,1,100.0
LeBlanc,Qiyana,1,0,0.0
Alistar,Ekko,1,1,100.0
Gragas,Neeko,3,1,33.33
Ahri,Wukong,1,1,100.0
Pantheon,Sejuani,2,1,50.0
Diana,Pantheon,1,0,0.0
Volibear,Ambessa,5,3,60.0
Gragas,Sion,2,0,0.0
Sion,Shen,1,0,0.0
Shen,Zeri,1,0,0.0
KogMaw,Warwick,1,0,0.0
Corki,Udyr,1,1,100.0
Nunu & Willump,Ekko,1,0,0.0
Shyvana,Evelynn,1,0,0.0
Kindred,Evelynn,1,0,0.0
Camille,Kayle,1,0,0.0
Jhin,Viego,1,0,0.0
VelKoz,Jarvan IV,1,1,100.0
Hwei,Warwick,1,0,0.0
Elise,Zed,7,2,28.57
Bard,Kayn,1,1,100.0
Zeri,Diana,6,2,33.33
Aurelion Sol,Nunu & Willump,2,2,100.0
Olaf,Shen,1,1,100.0
Nautilus,Fiddlesticks,1,1,100.0
Varus,Elise,3,2,66.67
Qiyana,Jax,1,0,0.0
Sylas,Morgana,1,0,0.0
Warwick,Vayne,2,1,50.0
Ryze,Nasus,3,2,66.67
Warwick,Brand,2,0,0.0
KSante,Neeko,1,0,0.0
Chogath,Draven,2,0,0.0
Kayn,Rengar,1,1,100.0
Malphite,Sett,1,0,0.0
Rammus,Trundle,1,1,100.0
Ahri,Warwick,3,0,0.0
Alistar,Zed,1,1,100.0
Akshan,Udyr,1,0,0.0
Karma,Diana,1,0,0.0
Mordekaiser,Sion,1,1,100.0
Ezreal,Rengar,1,0,0.0
Yasuo,Leona,1,1,100.0
Illaoi,Dr. Mundo,1,0,0.0
Veigar,Fiddlesticks,1,1,100.0
Hwei,Nidalee,1,0,0.0
Sion,Nasus,5,0,0.0
Kayn,Gwen,1,1,100.0
Kayle,Kaisa,1,1,100.0
Jarvan IV,Volibear,1,0,0.0
Kindred,Mordekaiser,1,0,0.0
Nautilus,KhaZix,1,0,0.0
Maokai,Fiddlesticks,1,1,100.0
Graves,Rengar,1,1,100.0
Gangplank,Vayne,1,1,100.0
Karma,Jax,4,0,0.0
Graves,Elise,1,1,100.0
Diana,Naafiri,2,1,50.0
Viktor,Udyr,1,0,0.0
Malphite,Sion,1,1,100.0
Katarina,Fiddlesticks,3,0,0.0
Teemo,Shen,1,1,100.0
Gangplank,Neeko,2,1,50.0
Shyvana,Hecarim,1,1,100.0
Samira,Master Yi,1,1,100.0
VelKoz,Volibear,1,1,100.0
Lee Sin,Nocturne,3,2,66.67
Nautilus,Lillia,1,1,100.0
Zeri,Viego,23,12,52.17
Gangplank,Rumble,5,0,0.0
Kayn,Jarvan IV,6,0,0.0
Warwick,Urgot,7,2,28.57
Elise,Talon,10,2,20.0
Nautilus,Hecarim,6,0,0.0
Briar,Master Yi,6,0,0.0
Reksai,Graves,6,1,16.67
Olaf,Taliyah,13,2,15.38
Gangplank,Yorick,5,0,0.0
Akali,Sylas,8,7,87.5
Yone,Sett,4,4,100.0
Elise,Nocturne,3,1,33.33
Taliyah,Xin Zhao,9,9,100.0
Elise,Reksai,12,1,8.33
Xin Zhao,Lee Sin,3,2,66.67
Gangplank,Corki,6,0,0.0
Renekton,Lucian,7,0,0.0
Aatrox,Ezreal,5,0,0.0
Kaisa,Karthus,4,0,0.0
Yone,Aphelios,2,0,0.0
Kalista,Skarner,1,0,0.0
Maokai,Belveth,11,1,9.09
Yunara,Fiddlesticks,7,7,100.0
Aurelion Sol,Reksai,8,8,100.0
Katarina,Reksai,4,4,100.0
Naafiri,Reksai,2,2,100.0
Anivia,Diana,3,0,0.0
Anivia,Reksai,5,5,100.0
Sylas,Reksai,2,2,100.0
Ezreal,Reksai,3,3,100.0
Camille,Darius,2,0,0.0
Elise,Lee Sin,21,18,85.71
Mel,Rengar,5,0,0.0
Kalista,Fiddlesticks,1,1,100.0
Fizz,Sejuani,1,0,0.0
Vladimir,Sylas,3,0,0.0
Teemo,Tryndamere,8,5,62.5
Maokai,Talon,9,0,0.0
Ezreal,Kindred,8,8,100.0
Yunara,Graves,4,0,0.0
Zilean,Reksai,5,5,100.0
Viego,Vi,3,0,0.0
Nidalee,Sejuani,1,0,0.0
Ryze,Evelynn,7,0,0.0
Soraka,Wukong,6,0,0.0
Jarvan IV,Graves,5,0,0.0
Karma,Fiddlesticks,2,2,100.0
Zeri,Pantheon,10,5,50.0
Aurelion Sol,Hecarim,6,4,66.67
Twisted Fate,Belveth,5,5,100.0
Zeri,Wukong,4,4,100.0
Akali,Ezreal,5,0,0.0
Karthus,Nocturne,4,0,0.0
Draven,Gragas,1,1,100.0
Swain,Gragas,7,1,14.29
Udyr,Teemo,8,7,87.5
Galio,Ivern,5,5,100.0
Fizz,Kindred,5,0,0.0
Elise,Rengar,6,6,100.0
Udyr,Zeri,7,0,0.0
Aurelion Sol,Viego,14,10,71.43
Zeri,Ekko,6,1,16.67
Elise,Neeko,3,0,0.0
Tristana,Xin Zhao,3,3,100.0
Sylas,Sejuani,6,0,0.0
Olaf,Tryndamere,4,4,100.0
Zeri,Rengar,9,9,100.0
Caitlyn,Nunu & Willump,2,0,0.0
Mordekaiser,Kaisa,1,0,0.0
Taliyah,Shaco,3,2,66.67
VelKoz,Zed,4,0,0.0
Malzahar,Lillia,4,0,0.0
Yunara,Gragas,6,0,0.0
Yunara,Ambessa,10,0,0.0
Amumu,Viego,1,0,0.0
Elise,Warwick,4,4,100.0
Varus,Caitlyn,1,0,0.0
Zilean,Trundle,3,3,100.0
Pantheon,Neeko,1,0,0.0
Pantheon,Lissandra,1,0,0.0
Kaisa,Darius,4,0,0.0
Pantheon,Belveth,4,0,0.0
Jhin,Lee Sin,2,0,0.0
Zed,Reksai,5,5,100.0
Chogath,Jinx,2,2,100.0
Rammus,Zed,2,0,0.0
Nasus,Draven,6,1,16.67
Xin Zhao,Aurora,5,0,0.0
Udyr,Sylas,8,0,0.0
Udyr,Mordekaiser,5,0,0.0
Tahm Kench,Reksai,3,0,0.0
Aurora,Morgana,3,3,100.0
Hwei,Kayn,4,0,0.0
Tryndamere,Darius,2,0,0.0
Reksai,Jarvan IV,3,2,66.67
Quinn,Mordekaiser,7,7,100.0
Zeri,Reksai,6,0,0.0
Illaoi,Reksai,5,5,100.0
Warwick,Morgana,1,1,100.0
Reksai,Xin Zhao,4,1,25.0
Lulu,Reksai,2,1,50.0
Elise,Master Yi,5,1,20.0
Talon,Ekko,2,2,100.0
KogMaw,Poppy,1,0,0.0
Kassadin,Warwick,2,0,0.0
Sion,Illaoi,4,0,0.0
Alistar,Fiddlesticks,2,0,0.0
Urgot,Draven,1,1,100.0
Ivern,Volibear,1,1,100.0
Elise,Nidalee,3,3,100.0
Ezreal,Ekko,1,1,100.0
Sett,Malphite,2,0,0.0
Udyr,Darius,4,4,100.0
Kalista,Viego,6,4,66.67
Riven,Twitch,1,0,0.0
Malphite,Taliyah,4,4,100.0
Rammus,Taliyah,1,1,100.0
Corki,Lee Sin,11,7,63.64
Lucian,Wukong,16,7,43.75
Elise,Trundle,1,1,100.0
Soraka,Morgana,6,6,100.0
Gnar,Yorick,1,0,0.0
Aurelion Sol,KhaZix,15,15,100.0
Kled,Darius,7,0,0.0
Vladimir,Darius,3,2,66.67
Fiora,Darius,16,11,68.75
Ornn,Alistar,5,5,100.0
Volibear,Darius,6,6,100.0
Karma,Darius,5,3,60.0
Chogath,Darius,3,0,0.0
Varus,Karthus,5,4,80.0
Ambessa,Darius,7,2,28.57
Urgot,Tryndamere,7,0,0.0
Gragas,KogMaw,5,5,100.0
Jinx,Xin Zhao,1,0,0.0
Brand,Nunu & Willump,2,0,0.0
Vayne,Amumu,2,0,0.0
Reksai,Warwick,3,1,33.33
Lucian,Jax,2,0,0.0
Elise,Jarvan IV,7,2,28.57
Galio,Nocturne,4,1,25.0
Jarvan IV,Viego,1,1,100.0
Lucian,Ekko,5,0,0.0
Janna,Viego,4,2,50.0
Gangplank,Chogath,1,0,0.0
Xin Zhao,Skarner,2,2,100.0
Tristana,Ekko,3,3,100.0
Rumble,Neeko,2,0,0.0
Irelia,Twisted Fate,2,0,0.0
Elise,Wukong,3,1,33.33
Lucian,Xin Zhao,6,6,100.0
Tristana,Volibear,3,1,33.33
Zeri,Fiddlesticks,4,4,100.0
Veigar,Kayn,2,0,0.0
Cassiopeia,Warwick,9,9,100.0
Elise,Kayn,7,2,28.57
Kayn,Poppy,2,0,0.0
Tristana,Jax,5,0,0.0
Camille,Ornn,2,0,0.0
Lucian,Kindred,4,0,0.0
Annie,Ekko,1,0,0.0
Rammus,Xin Zhao,3,0,0.0
Ambessa,Ezreal,3,3,100.0
Briar,Belveth,2,0,0.0
Darius,Neeko,2,1,50.0
Ezreal,KhaZix,6,5,83.33
Taric,Gwen,3,0,0.0
Aurelion Sol,Naafiri,6,6,100.0
Swain,Diana,5,0,0.0
Azir,Sylas,3,3,100.0
Quinn,Jayce,2,0,0.0
Yasuo,Sylas,6,4,66.67
Karthus,Wukong,1,1,100.0
Xin Zhao,Lillia,1,1,100.0
Kalista,Xin Zhao,2,0,0.0
Gragas,Urgot,2,1,50.0
Kalista,Gwen,1,0,0.0
Kalista,Naafiri,4,4,100.0
Gragas,Malphite,3,0,0.0
Aurelion Sol,Maokai,2,1,50.0
Trundle,Jax,2,0,0.0
Lillia,Lee Sin,1,1,100.0
Reksai,Amumu,1,1,100.0
Zeri,Rammus,1,1,100.0
Volibear,Aatrox,2,2,100.0
Zilean,Warwick,2,1,50.0
Dr. Mundo,Yorick,3,3,100.0
Shen,Neeko,1,0,0.0
Vayne,Maokai,1,1,100.0
Zed,Neeko,1,0,0.0
Gangplank,Aatrox,2,1,50.0
Volibear,Tryndamere,1,0,0.0
Alistar,Pantheon,3,3,100.0
Yasuo,Darius,2,2,100.0
Yone,Tryndamere,7,7,100.0
Katarina,Naafiri,3,3,100.0
Elise,Naafiri,4,3,75.0
Hwei,KhaZix,4,0,0.0
Fizz,Viego,2,2,100.0
Draven,Vi,2,2,100.0
Akali,Darius,1,0,0.0
Zeri,Sylas,4,0,0.0
Xin Zhao,Trundle,2,0,0.0
Aurelion Sol,Warwick,5,3,60.0
Aurelion Sol,Morgana,3,0,0.0
Aurelion Sol,Rengar,4,1,25.0
Karma,Lillia,2,0,0.0
Aurelion Sol,Jax,1,1,100.0
Aurelion Sol,Jarvan IV,3,3,100.0
Gangplank,Olaf,8,0,0.0
Udyr,Kaisa,2,2,100.0
Ambessa,Ryze,2,2,100.0
Alistar,Belveth,1,0,0.0
Talon,Evelynn,1,0,0.0
Draven,Viego,2,0,0.0
Jhin,Shyvana,1,0,0.0
Zed,Skarner,1,1,100.0
Elise,Rammus,3,3,100.0
Elise,Lillia,4,0,0.0
Kennen,Olaf,8,7,87.5
Zeri,Ivern,1,0,0.0
Aurora,Kaisa,1,0,0.0
Olaf,Teemo,3,0,0.0
Renekton,Aurelion Sol,3,3,100.0
Kennen,Nasus,6,2,33.33
Zac,Corki,3,3,100.0
Soraka,Kayn,6,6,100.0
Nautilus,Talon,2,2,100.0
Kassadin,Gragas,2,0,0.0
Udyr,Dr. Mundo,2,2,100.0
Yunara,Teemo,1,0,0.0
Elise,Sejuani,4,3,75.0
Malphite,Aatrox,2,0,0.0
Vex,Zed,4,0,0.0
Irelia,Amumu,9,3,33.33
Zeri,Kindred,3,3,100.0
Jayce,Draven,3,0,0.0
Aphelios,Viego,2,0,0.0
Swain,Karthus,2,2,100.0
Fizz,Zed,3,0,0.0
Twisted Fate,Nunu & Willump,1,0,0.0
Yuumi,Diana,1,0,0.0
Poppy,Warwick,3,1,33.33
Fizz,Lee Sin,4,3,75.0
Aurelion Sol,Ekko,4,4,100.0
Elise,Graves,1,0,0.0
Dr. Mundo,Olaf,5,3,60.0
Ryze,Urgot,3,3,100.0
KogMaw,Twitch,3,0,0.0
Aurelion Sol,Kayn,2,2,100.0
Kaisa,Graves,3,3,100.0
Morgana,Zed,2,0,0.0
Kled,Olaf,3,1,33.33
Karthus,Zed,1,1,100.0
Xayah,KhaZix,1,0,0.0
Urgot,Jinx,1,0,0.0
Reksai,Poppy,1,1,100.0
Kennen,Vayne,6,6,100.0
Samira,Kayn,2,0,0.0
Zeri,Taliyah,3,3,100.0
Master Yi,Lee Sin,1,0,0.0
Darius,Vayne,1,0,0.0
Yunara,Sylas,1,0,0.0
Kayn,Master Yi,1,0,0.0
Jayce,Sett,1,0,0.0
Aurelion Sol,Trundle,2,2,100.0
Twisted Fate,Fiddlesticks,1,0,0.0
Pantheon,Yone,1,1,100.0
Zeri,Nidalee,1,0,0.0
Quinn,Sion,1,0,0.0
Ambessa,Jinx,5,0,0.0
Malphite,Urgot,1,0,0.0
Twisted Fate,Gwen,1,1,100.0
Kaisa,Jax,2,0,0.0
Ekko,Poppy,5,3,60.0
Vladimir,Tryndamere,1,1,100.0
Sylas,Aphelios,1,0,0.0
LeBlanc,Sylas,1,0,0.0
Fizz,Shyvana,1,0,0.0
Fiora,Kaisa,1,0,0.0
Hwei,Lee Sin,1,1,100.0
Vi,Evelynn,3,3,100.0
Karma,Reksai,4,0,0.0
Aurelion Sol,Vi,2,0,0.0
Elise,Kindred,2,0,0.0
Rammus,Wukong,2,1,50.0
Urgot,Yone,3,3,100.0
Ornn,Yone,2,0,0.0
Anivia,Zac,2,0,0.0
Twisted Fate,Darius,4,4,100.0
Soraka,Udyr,4,4,100.0
Rammus,Ekko,1,1,100.0
Zed,Graves,5,1,20.0
Aphelios,Poppy,2,0,0.0
Kayle,Olaf,4,4,100.0
Nidalee,Warwick,1,1,100.0
Sona,Viego,1,0,0.0
Kalista,Kayn,1,0,0.0
Ahri,Taliyah,1,1,100.0
Kled,Neeko,3,3,100.0
Reksai,Wukong,1,0,0.0
Malphite,Neeko,2,0,0.0
Mel,Sejuani,1,0,0.0
Sett,Darius,2,2,100.0
Renekton,Sett,1,1,100.0
Zeri,Volibear,2,2,100.0
Gangplank,Darius,5,3,60.0
KogMaw,Elise,1,1,100.0
Annie,Sejuani,1,1,100.0
Qiyana,Corki,1,0,0.0
Fiddlesticks,Nunu & Willump,2,1,50.0
Fiddlesticks,Gragas,1,1,100.0
Sion,Teemo,7,5,71.43
Dr. Mundo,Sion,2,1,50.0
Rengar,Nunu & Willump,1,0,0.0
Elise,Volibear,3,0,0.0
Skarner,Ekko,1,1,100.0
Yorick,Teemo,4,4,100.0
Kled,Yone,1,0,0.0
Xin Zhao,Nocturne,2,2,100.0
Malzahar,Master Yi,1,0,0.0
Naafiri,KhaZix,1,0,0.0
Aatrox,Twitch,1,0,0.0
Udyr,Yone,2,2,100.0
Zilean,Rengar,2,0,0.0
Gragas,Shen,1,0,0.0
Blitzcrank,Master Yi,1,0,0.0
Fizz,Kayn,1,1,100.0
Hecarim,Sejuani,1,1,100.0
Nasus,Kaisa,1,0,0.0
Zilean,Urgot,1,1,100.0
Zilean,Jarvan IV,3,3,100.0
Kaisa,Zed,1,0,0.0
Swain,Master Yi,1,0,0.0
Fiddlesticks,Lillia,1,0,0.0
Akshan,Amumu,2,2,100.0
Tristana,Karthus,3,2,66.67
Soraka,Sejuani,1,1,100.0
Zeri,Aphelios,3,0,0.0
Varus,Fiddlesticks,2,2,100.0
Udyr,Taliyah,4,3,75.0
Dr. Mundo,Tristana,2,0,0.0
Anivia,Rammus,1,0,0.0
Aurelion Sol,Nocturne,1,1,100.0
Skarner,Amumu,2,2,100.0
Zed,Sejuani,1,1,100.0
Trundle,Sylas,1,0,0.0
Olaf,Rammus,5,3,60.0
Lee Sin,Briar,1,0,0.0
Fiddlesticks,Kayn,4,4,100.0
KSante,Ryze,1,1,100.0
Mordekaiser,Corki,2,0,0.0
Vayne,Morgana,2,1,50.0
Akshan,Nunu & Willump,1,1,100.0
Shen,Chogath,2,2,100.0
Malzahar,Kindred,2,2,100.0
Malzahar,Warwick,1,1,100.0
Kassadin,Zed,1,0,0.0
Taliyah,Wukong,1,1,100.0
Zeri,Trundle,1,0,0.0
Soraka,Warwick,1,1,100.0
Malzahar,Wukong,1,0,0.0
Reksai,Sejuani,1,0,0.0
Caitlyn,Nocturne,1,0,0.0
Kaisa,KhaZix,2,0,0.0
Viego,Tryndamere,1,1,100.0
Kaisa,Naafiri,1,0,0.0
Mel,Volibear,1,1,100.0
Vi,Jarvan IV,7,1,14.29
Aurelion Sol,Diana,2,2,100.0
Gwen,Aphelios,1,1,100.0
Karma,Warwick,1,1,100.0
Karma,Shyvana,1,0,0.0
Karma,Rammus,1,0,0.0
Kayn,Lee Sin,2,0,0.0
Lulu,Shaco,8,4,50.0
Tryndamere,Zeri,1,0,0.0
Kennen,Amumu,2,2,100.0
Yasuo,Lucian,1,1,100.0
Jarvan IV,Poppy,1,0,0.0
Malzahar,Volibear,1,1,100.0
Elise,Dr. Mundo,1,0,0.0
Senna,Zac,1,1,100.0
Zeri,Naafiri,4,1,25.0
Ziggs,Xin Zhao,1,1,100.0
Teemo,Ryze,1,0,0.0
Malphite,Nasus,2,2,100.0
Lux,Rengar,1,0,0.0
Dr. Mundo,Nasus,1,1,100.0
Master Yi,Viego,1,0,0.0
Morgana,Elise,1,0,0.0
Yunara,Diana,1,0,0.0
Fiora,Sett,1,1,100.0
Teemo,Neeko,1,1,100.0
Illaoi,Graves,3,1,33.33
Zeri,Zed,1,0,0.0
Ahri,Sejuani,1,0,0.0
Ryze,Morgana,1,1,100.0
Zoe,Rengar,1,1,100.0
Rammus,Pantheon,4,4,100.0
Karma,Teemo,3,0,0.0
Azir,Sejuani,7,0,0.0
Lee Sin,Sejuani,5,5,100.0
Poppy,Sejuani,8,0,0.0
Sejuani,Brand,5,5,100.0
Veigar,Pantheon,7,7,100.0
Sion,Urgot,1,0,0.0
Fiddlesticks,Elise,2,0,0.0
Lee Sin,Dr. Mundo,3,3,100.0
Lucian,Ivern,4,4,100.0
Taliyah,Trundle,7,0,0.0
Taliyah,Dr. Mundo,2,2,100.0
Jax,Nasus,10,2,20.0
Lucian,Naafiri,4,0,0.0
Rumble,Sion,5,0,0.0
Tristana,Zac,7,1,14.29
Master Yi,Olaf,5,5,100.0
Sylas,Karthus,6,0,0.0
Veigar,Naafiri,7,0,0.0
Lulu,Zac,4,4,100.0
Ezreal,Lillia,2,2,100.0
Lulu,Rammus,1,0,0.0
Nidalee,Shen,1,0,0.0
Lulu,Dr. Mundo,5,5,100.0
Tahm Kench,Naafiri,2,2,100.0
Vex,Diana,1,1,100.0
Taliyah,KhaZix,3,3,100.0
Ambessa,Singed,3,0,0.0
Aurora,Olaf,11,5,45.45
Cassiopeia,Shen,3,3,100.0
Gwen,Sion,5,0,0.0
Yunara,Maokai,4,0,0.0
Tristana,Nocturne,8,1,12.5
Fiddlesticks,Sejuani,7,7,100.0
Kennen,Aurelion Sol,4,0,0.0
Lee Sin,Kindred,7,0,0.0
Vayne,Nasus,6,6,100.0
Tristana,Viego,5,0,0.0
Sejuani,Hecarim,2,2,100.0
Vayne,Singed,1,1,100.0
Syndra,Udyr,1,0,0.0
Warwick,Olaf,7,0,0.0
Zilean,Fiddlesticks,1,1,100.0
Rammus,Master Yi,5,0,0.0
Ekko,Talon,2,1,50.0
Lulu,Talon,3,3,100.0
Qiyana,Rengar,2,2,100.0
Gnar,Rumble,3,0,0.0
Sion,Singed,3,0,0.0
Ezreal,Mordekaiser,2,0,0.0
Shyvana,Nidalee,5,0,0.0
Vex,Rengar,1,0,0.0
Fiddlesticks,Skarner,2,2,100.0
Varus,Twisted Fate,1,0,0.0
Zilean,Nocturne,2,0,0.0
Vex,Jarvan IV,3,0,0.0
Seraphine,Kindred,3,3,100.0
Cassiopeia,Shaco,5,5,100.0
Twisted Fate,Skarner,6,0,0.0
Maokai,Naafiri,2,2,100.0
Neeko,Shyvana,1,0,0.0
Maokai,Rengar,2,0,0.0
Kassadin,Diana,1,1,100.0
Lucian,Udyr,4,3,75.0
Vex,Nidalee,4,2,50.0
Vayne,Reksai,2,2,100.0
Kaisa,Lee Sin,1,0,0.0
Zilean,Shaco,3,3,100.0
Veigar,Nidalee,5,5,100.0
