champion1,champion2,champion3,games,wins,win_rate
Shaco,Gnar,Xerath,2,2,100.0
Viego,Kennen,Taliyah,22,15,68.18
Wukong,Sion,Orianna,8,5,62.5
Trundle,Warwick,Kassadin,4,4,100.0
Nocturne,Anivia,Smolder,4,0,0.0
KhaZix,Quinn,Zed,1,1,100.0
Jarvan IV,Yorick,Azir,2,0,0.0
KhaZix,Riven,Azir,8,3,37.5
Belveth,Irelia,Zac,4,4,100.0
Jarvan IV,Draven,Tryndamere,3,3,100.0
Viego,Gangplank,Vex,3,0,0.0
Naafiri,Irelia,Lissandra,5,0,0.0
Xin Zhao,Heimerdinger,Qiyana,6,6,100.0
Lillia,Nocturne,Galio,4,0,0.0
Nocturne,Gwen,Ryze,4,0,0.0
Lillia,Jax,Taliyah,4,4,100.0
Trundle,Warwick,Swain,1,0,0.0
Viego,Garen,Syndra,7,5,71.43
Shyvana,Heimerdinger,Yone,3,0,0.0
Jarvan IV,Malzahar,Smolder,3,3,100.0
Lillia,Rumble,Corki,4,4,100.0
Zed,Jayce,Katarina,12,0,0.0
Lee Sin,Fiora,Mel,11,0,0.0
Jayce,Kennen,Aurora,8,8,100.0
Viego,Malzahar,Twisted Fate,4,0,0.0
Ekko,Aurora,Zed,9,5,55.56
Wukong,Teemo,Gragas,7,7,100.0
Xin Zhao,Malphite,Azir,10,2,20.0
Jarvan IV,Gnar,Twisted Fate,4,3,75.0
Vi,Volibear,Katarina,3,0,0.0
Jarvan IV,Gnar,Azir,7,7,100.0
Taliyah,Aatrox,Orianna,3,0,0.0
Jarvan IV,Volibear,Akali,2,0,0.0
Jarvan IV,Ambessa,Aurelion Sol,9,1,11.11
Xin Zhao,Camille,Veigar,8,8,100.0
Briar,KSante,Lux,3,0,0.0
Zac,Ambessa,Nunu & Willump,3,3,100.0
Lee Sin,Kayle,Akali,4,0,0.0
Udyr,Ambessa,Chogath,2,2,100.0
Poppy,Gangplank,Orianna,2,0,0.0
Vi,Ambessa,Ahri,105,56,53.33
Nocturne,Riven,Sylas,13,3,23.08
Jarvan IV,Volibear,Cassiopeia,2,2,100.0
Urgot,Yorick,Ryze,2,0,0.0
Nocturne,Pantheon,Taliyah,5,5,100.0
Fiddlesticks,Volibear,Tristana,2,0,0.0
Pantheon,Yorick,Vladimir,12,10,83.33
Ekko,Volibear,Gangplank,2,0,0.0
Trundle,Jayce,Sylas,3,0,0.0
Ivern,Sion,Corki,3,3,100.0
Nunu & Willump,Irelia,Akali,6,0,0.0
Jarvan IV,Ivern,Katarina,5,5,100.0
Lee Sin,Camille,Syndra,6,5,83.33
Graves,Akali,Aatrox,3,0,0.0
Jax,Tryndamere,Ryze,4,4,100.0
Lillia,Jayce,Corki,6,2,33.33
Yuumi,Shen,Soraka,3,0,0.0
Jarvan IV,Illaoi,Orianna,3,3,100.0
Ambessa,Gwen,Ahri,2,0,0.0
Vi,Camille,Sylas,5,4,80.0
Vi,Heimerdinger,Twisted Fate,1,1,100.0
Xin Zhao,Poppy,LeBlanc,1,0,0.0
Lee Sin,Volibear,Taliyah,3,0,0.0
Rammus,Jayce,Zyra,3,3,100.0
Rengar,Ornn,Kayle,3,0,0.0
Xin Zhao,Vladimir,Yone,12,1,8.33
Hecarim,Gragas,Lux,5,5,100.0
Lee Sin,Riven,Katarina,21,13,61.9
Xin Zhao,Sion,LeBlanc,6,1,16.67
Lillia,Jayce,Yone,10,4,40.0
Xin Zhao,Teemo,Kassadin,1,1,100.0
Xin Zhao,Irelia,Azir,6,6,100.0
Aatrox,Aurora,Sylas,6,0,0.0
Fiddlesticks,Fiora,Azir,3,3,100.0
Nidalee,Riven,Ahri,3,0,0.0
KhaZix,KSante,Hwei,6,3,50.0
Gragas,Riven,Azir,3,3,100.0
Vi,Teemo,Taliyah,6,5,83.33
Nidalee,Sion,Viktor,6,5,83.33
Wukong,Yorick,Mel,4,0,0.0
Lee Sin,Sett,Hwei,5,3,60.0
Evelynn,Aatrox,Morgana,4,0,0.0
Jarvan IV,Riven,Neeko,4,4,100.0
Vi,Kayle,Yasuo,4,3,75.0
Jarvan IV,Ornn,Vex,12,2,16.67
Ekko,Ambessa,Taliyah,8,5,62.5
Lee Sin,Yasuo,Aurora,2,2,100.0
Jarvan IV,Renekton,Hwei,13,2,15.38
Diana,Jax,Twisted Fate,8,6,75.0
Graves,Jax,Cassiopeia,3,2,66.67
Trundle,Teemo,Taliyah,3,2,66.67
Lee Sin,Heimerdinger,Katarina,4,1,25.0
Vi,Riven,Twisted Fate,7,4,57.14
Ekko,Renekton,Mel,3,0,0.0
KhaZix,Gragas,Taliyah,4,3,75.0
Fiddlesticks,Aatrox,Yasuo,4,1,25.0
Evelynn,Jayce,Galio,2,1,50.0
Viego,Urgot,Viktor,12,5,41.67
Zac,Nasus,Kennen,2,0,0.0
Pantheon,Sylas,Vladimir,2,2,100.0
Hecarim,Poppy,Morgana,1,1,100.0
Naafiri,Aurora,Lux,1,0,0.0
Kayn,Kennen,Anivia,5,0,0.0
Pantheon,Akali,Zed,3,3,100.0
Trundle,Urgot,Viktor,4,0,0.0
Volibear,Nidalee,Yone,1,1,100.0
Nunu & Willump,Irelia,Hwei,2,2,100.0
Shaco,Kayle,Annie,2,0,0.0
Evelynn,Galio,Corki,2,0,0.0
Kindred,Ryze,Aurora,2,2,100.0
Talon,Shen,Zoe,7,2,28.57
Shaco,Teemo,Taliyah,5,5,100.0
Qiyana,Ambessa,Mel,4,4,100.0
Jarvan IV,Udyr,Twisted Fate,3,0,0.0
Xin Zhao,Nasus,Mel,2,2,100.0
Riven,Singed,Veigar,2,0,0.0
Wukong,Dr. Mundo,Aurora,13,6,46.15
Ambessa,Garen,Sylas,6,6,100.0
Viego,Riven,Hwei,12,0,0.0
Nocturne,Akali,Taliyah,3,0,0.0
Poppy,Aatrox,Corki,3,3,100.0
Jarvan IV,Gangplank,Ryze,16,6,37.5
Xin Zhao,Chogath,Azir,8,3,37.5
Ivern,Yasuo,Akali,3,3,100.0
Master Yi,Aatrox,Twisted Fate,6,1,16.67
Jarvan IV,Jax,Yone,13,12,92.31
Kayn,Yunara,Katarina,3,0,0.0
Kayn,Dr. Mundo,Aurora,3,3,100.0
Shaco,Nasus,Ryze,3,0,0.0
Trundle,Aurora,Azir,28,6,21.43
Lee Sin,Teemo,Syndra,2,2,100.0
Volibear,Teemo,Hwei,4,3,75.0
Jax,Ornn,Vex,3,0,0.0
Lee Sin,Jax,Ahri,33,23,69.7
Gwen,Aatrox,Azir,1,0,0.0
Ambessa,Ivern,Orianna,1,1,100.0
Taliyah,KSante,Akshan,1,1,100.0
Trundle,Garen,Ryze,3,2,66.67
Rumble,Ambessa,Akshan,4,4,100.0
Jarvan IV,Dr. Mundo,Corki,3,0,0.0
Zyra,KSante,Twisted Fate,1,1,100.0
Zed,Kayle,Sylas,5,2,40.0
Hecarim,Ryze,Tryndamere,1,0,0.0
Viego,Quinn,Ivern,1,1,100.0
Graves,Gragas,Renekton,1,0,0.0
Jarvan IV,Aatrox,Yasuo,1,1,100.0
Nidalee,Shaco,Tristana,1,1,100.0
Diana,Camille,Xerath,1,0,0.0
Jarvan IV,Smolder,Ryze,2,2,100.0
Yorick,Sion,Annie,2,0,0.0
Hecarim,Jayce,Akali,3,1,33.33
Graves,Aatrox,Kayle,1,0,0.0
Trundle,Aatrox,Twisted Fate,3,2,66.67
Ekko,Urgot,Shyvana,1,0,0.0
Jarvan IV,Volibear,Azir,6,5,83.33
Rammus,Jayce,Aurelion Sol,2,0,0.0
Lee Sin,Teemo,Talon,1,1,100.0
Fiddlesticks,Akali,Ambessa,1,0,0.0
Evelynn,Jayce,Talon,4,1,25.0
Diana,Malphite,Qiyana,3,3,100.0
Ekko,Yasuo,Diana,2,2,100.0
Jax,Kennen,Taliyah,2,0,0.0
Pantheon,Warwick,Karma,3,0,0.0
Zac,Darius,Twisted Fate,4,3,75.0
Gwen,Aatrox,Galio,6,4,66.67
Lee Sin,Fiora,Ryze,17,2,11.76
Belveth,Aatrox,Vex,3,1,33.33
Dr. Mundo,Quinn,Akali,1,0,0.0
Belveth,Shen,Anivia,1,1,100.0
Nunu & Willump,Jax,Akali,8,8,100.0
Shaco,Kennen,Mel,1,0,0.0
Zed,Singed,Ryze,3,0,0.0
Viego,Gangplank,Hwei,16,12,75.0
Zed,Mordekaiser,Twisted Fate,2,2,100.0
Ekko,Sion,Naafiri,5,0,0.0
Rammus,Sion,LeBlanc,2,2,100.0
Fiddlesticks,Smolder,Corki,2,0,0.0
Lee Sin,Malphite,Twisted Fate,4,4,100.0
Lee Sin,Renekton,Azir,21,13,61.9
Dr. Mundo,Jax,Aatrox,1,0,0.0
Shaco,Riven,Ryze,3,2,66.67
Pantheon,Urgot,Fizz,3,3,100.0
Belveth,Olaf,Anivia,3,0,0.0
Naafiri,Kled,Jayce,3,3,100.0
Rengar,Yorick,Yone,7,4,57.14
Lee Sin,Irelia,Zoe,2,2,100.0
Pantheon,Vladimir,Diana,1,1,100.0
Shyvana,Nasus,Aurora,1,0,0.0
Pantheon,Gwen,Tristana,3,1,33.33
Ekko,Olaf,Zed,3,2,66.67
Volibear,Riven,Taliyah,4,2,50.0
Vi,Ryze,Ekko,3,0,0.0
Udyr,Urgot,Corki,4,4,100.0
Ivern,Volibear,Diana,5,1,20.0
Poppy,Gragas,Mel,1,0,0.0
Talon,Dr. Mundo,Taliyah,2,1,50.0
Dr. Mundo,Jayce,Diana,4,0,0.0
Udyr,Tryndamere,Kayle,4,4,100.0
Volibear,Vladimir,Diana,4,0,0.0
Hecarim,Teemo,Sylas,6,3,50.0
Diana,Dr. Mundo,Yone,6,5,83.33
Nocturne,Riven,Ahri,4,2,50.0
Pantheon,Shen,Mel,7,3,42.86
Viego,Hwei,Tristana,2,2,100.0
Talon,Irelia,Zoe,9,1,11.11
Evelynn,Camille,Azir,1,1,100.0
Udyr,Jayce,Hwei,5,4,80.0
Volibear,Quinn,Jayce,1,1,100.0
Pantheon,Ryze,Akali,3,1,33.33
Trundle,Yorick,Hwei,1,1,100.0
Udyr,Teemo,Yone,1,0,0.0
Vi,Poppy,Ziggs,2,0,0.0
Fiddlesticks,Chogath,Morgana,2,2,100.0
Talon,Sion,Swain,2,0,0.0
Qiyana,Teemo,Ryze,1,0,0.0
Wukong,Urgot,Diana,9,9,100.0
Rammus,Teemo,Lissandra,1,1,100.0
Qiyana,Pantheon,Azir,1,0,0.0
Belveth,Rumble,Ornn,3,3,100.0
Volibear,Nocturne,Fizz,3,0,0.0
Gwen,Poppy,Jayce,2,2,100.0
KhaZix,Ambessa,Zoe,3,1,33.33
Wukong,Rumble,Xerath,6,6,100.0
Jarvan IV,Kennen,Azir,10,0,0.0
Graves,Warwick,Ornn,1,0,0.0
Nocturne,Olaf,Ahri,1,1,100.0
Diana,Ornn,Tristana,1,0,0.0
Lee Sin,Shen,LeBlanc,6,5,83.33
Xin Zhao,Camille,Ornn,5,5,100.0
Kindred,Kled,Taliyah,8,3,37.5
Hecarim,Sion,Syndra,5,0,0.0
Nunu & Willump,Trundle,Fizz,5,5,100.0
Volibear,Olaf,Hwei,5,0,0.0
KhaZix,Tryndamere,Hwei,7,2,28.57
Karthus,Renekton,Caitlyn,3,3,100.0
Elise,Yorick,Yone,6,1,16.67
Shaco,Shen,Zac,5,5,100.0
Rengar,Urgot,Twisted Fate,1,1,100.0
Jarvan IV,Yone,Galio,5,1,20.0
Jarvan IV,Irelia,Corki,2,2,100.0
Ambessa,Renekton,Swain,2,0,0.0
Jarvan IV,Fiora,Ryze,3,1,33.33
Graves,Gangplank,Sylas,4,4,100.0
Jarvan IV,Xin Zhao,Sylas,1,1,100.0
Graves,Lee Sin,Twisted Fate,1,0,0.0
Corki,Urgot,Annie,1,1,100.0
Rengar,Ambessa,Ezreal,1,0,0.0
Jarvan IV,Gangplank,Katarina,5,4,80.0
Dr. Mundo,Kayle,Sylas,3,0,0.0
Udyr,Shaco,Corki,3,0,0.0
Graves,Azir,Heimerdinger,3,3,100.0
Jax,Jayce,Ryze,7,7,100.0
Trundle,Yorick,Sylas,8,6,75.0
Lee Sin,Quinn,Diana,5,5,100.0
KhaZix,Teemo,Annie,10,0,0.0
Dr. Mundo,Aatrox,Orianna,2,2,100.0
Rammus,KSante,Taliyah,2,0,0.0
Trundle,Chogath,Viktor,4,1,25.0
Viego,Kennen,Yone,6,3,50.0
Nocturne,Ryze,Qiyana,7,0,0.0
Ekko,Ambessa,Akshan,26,15,57.69
Urgot,Viktor,Swain,2,2,100.0
Belveth,Ambessa,Cassiopeia,1,0,0.0
Wukong,Ambessa,Kennen,4,0,0.0
Fiddlesticks,Gwen,Lissandra,4,4,100.0
Ekko,Riven,Kennen,2,1,50.0
Viego,Teemo,Ornn,1,0,0.0
Viego,Dr. Mundo,Sylas,20,10,50.0
Shaco,Gnar,Katarina,1,1,100.0
Reksai,Irelia,Ahri,1,0,0.0
Lee Sin,KSante,Azir,22,6,27.27
Xin Zhao,Yone,Lux,2,2,100.0
Pantheon,Gwen,Veigar,2,2,100.0
Viego,Sett,Vladimir,2,0,0.0
Talon,Pantheon,Viktor,2,2,100.0
Ekko,Aatrox,Sylas,12,1,8.33
Jarvan IV,Renekton,Ekko,2,0,0.0
Pantheon,Yorick,Hwei,4,1,25.0
Shaco,Ambessa,Twisted Fate,3,3,100.0
Talon,Chogath,Ryze,3,3,100.0
Pantheon,Teemo,Jayce,5,0,0.0
Jarvan IV,Jax,Xerath,5,0,0.0
Rengar,Jayce,Twisted Fate,3,3,100.0
Udyr,Aatrox,Akshan,3,3,100.0
Pantheon,Fiora,Ryze,9,6,66.67
Fiddlesticks,Quinn,Zac,2,0,0.0
Graves,Ambessa,Talon,2,2,100.0
Rengar,Kennen,Azir,3,2,66.67
Urgot,Ambessa,Azir,2,2,100.0
Zed,KSante,LeBlanc,5,2,40.0
Hecarim,Dr. Mundo,Twisted Fate,4,1,25.0
Pantheon,Olaf,Yone,3,0,0.0
Master Yi,Ornn,Ryze,3,3,100.0
Volibear,Gwen,Viktor,2,0,0.0
Ivern,Jax,Vladimir,3,3,100.0
Ekko,Gnar,Ambessa,1,0,0.0
Hecarim,Chogath,Ekko,2,0,0.0
Graves,Gwen,Hwei,4,3,75.0
Jarvan IV,Kennen,Diana,3,1,33.33
Nocturne,Dr. Mundo,Orianna,17,9,52.94
Pantheon,Singed,Chogath,1,1,100.0
Ekko,Ornn,Jayce,3,0,0.0
Talon,Shen,Vex,1,0,0.0
Rengar,Camille,LeBlanc,3,3,100.0
Kindred,Camille,Gwen,1,1,100.0
Udyr,Shen,Viktor,2,0,0.0
Corki,Jax,Vladimir,2,2,100.0
Wukong,Malphite,Sylas,8,0,0.0
Pantheon,Riven,LeBlanc,5,4,80.0
Elise,Yorick,Jayce,1,1,100.0
Chogath,Darius,Ahri,4,4,100.0
KhaZix,Jayce,Swain,4,0,0.0
Lillia,Shen,Neeko,3,0,0.0
Chogath,Yorick,Vladimir,3,3,100.0
Chogath,Yorick,Ekko,1,0,0.0
Hecarim,Camille,Elise,1,1,100.0
Zac,Riven,Ahri,6,0,0.0
Viego,Jax,Lux,18,6,33.33
Diana,KSante,Akshan,11,8,72.73
Shaco,Camille,Azir,6,1,16.67
Poppy,KSante,Twisted Fate,3,0,0.0
Viego,Gwen,Lissandra,7,5,71.43
Pantheon,Yone,Viktor,1,1,100.0
Zac,Shen,Taliyah,10,0,0.0
Belveth,Rumble,Azir,6,6,100.0
Naafiri,Swain,Urgot,3,3,100.0
Viego,Illaoi,Sylas,5,0,0.0
Jax,Aatrox,Tristana,2,2,100.0
Gragas,Renekton,Galio,2,0,0.0
Pantheon,Ambessa,KhaZix,2,2,100.0
Zac,Ambessa,Viktor,5,0,0.0
Pantheon,Dr. Mundo,Lissandra,5,4,80.0
Jarvan IV,Darius,Ekko,8,0,0.0
Sylas,KSante,Lissandra,1,0,0.0
Pantheon,Yone,Azir,2,1,50.0
Vi,Renekton,Aurora,16,6,37.5
Kayn,Jax,Nunu & Willump,4,4,100.0
Kayn,Aatrox,Kassadin,4,0,0.0
Nunu & Willump,Warwick,Vladimir,3,2,66.67
Belveth,Lissandra,Nunu & Willump,1,1,100.0
Nocturne,Sion,Mel,1,0,0.0
Hecarim,Aatrox,Aurora,10,4,40.0
Jarvan IV,Shen,Nunu & Willump,6,6,100.0
Wukong,Jax,Nunu & Willump,3,3,100.0
Trundle,Gangplank,Sylas,10,2,20.0
Zac,Sion,Nunu & Willump,4,4,100.0
Volibear,Azir,Nunu & Willump,3,0,0.0
Gwen,Renekton,Zed,5,4,80.0
Jarvan IV,Akali,Nunu & Willump,1,1,100.0
Volibear,Chogath,Yone,2,2,100.0
Ekko,Zac,Nunu & Willump,2,0,0.0
Nunu & Willump,Kennen,LeBlanc,1,1,100.0
Nidalee,Jayce,Viktor,4,1,25.0
Belveth,Yasuo,Twisted Fate,3,0,0.0
Nunu & Willump,Dr. Mundo,Akali,7,7,100.0
Nunu & Willump,Urgot,Twisted Fate,1,0,0.0
KhaZix,Shaco,Akali,1,1,100.0
Trundle,Ambessa,Cassiopeia,7,6,85.71
Kindred,Jayce,Nunu & Willump,1,1,100.0
Hecarim,Nasus,Nunu & Willump,1,1,100.0
Viego,Garen,Akali,3,2,66.67
Reksai,Renekton,Nunu & Willump,1,1,100.0
Taliyah,Rengar,Rumble,1,0,0.0
Xin Zhao,Malphite,Nunu & Willump,2,2,100.0
Naafiri,Ambessa,Orianna,10,0,0.0
Viego,Renekton,Nunu & Willump,6,1,16.67
Teemo,Irelia,Orianna,1,0,0.0
Volibear,Ambessa,LeBlanc,14,11,78.57
Nunu & Willump,Olaf,Syndra,2,2,100.0
Sejuani,Yone,Akali,2,0,0.0
Lillia,Tristana,Nunu & Willump,1,1,100.0
Trundle,Gragas,Zilean,4,4,100.0
Talon,Ambessa,Nunu & Willump,6,2,33.33
Rengar,Kindred,Nunu & Willump,2,2,100.0
Ekko,KSante,Kayle,2,0,0.0
Skarner,Volibear,Zed,4,4,100.0
Udyr,KSante,Nunu & Willump,4,0,0.0
Fiddlesticks,Urgot,Nunu & Willump,1,0,0.0
Viego,Malphite,Nunu & Willump,2,1,50.0
Nidalee,Yorick,Akali,1,1,100.0
Volibear,Jayce,Nunu & Willump,1,1,100.0
Reksai,Jax,Syndra,1,0,0.0
Viego,Akali,Nunu & Willump,1,1,100.0
Qiyana,Vladimir,Zeri,1,1,100.0
Lee Sin,Illaoi,Aurora,5,0,0.0
Karthus,Aatrox,Nunu & Willump,3,2,66.67
Nunu & Willump,Urgot,Malzahar,1,0,0.0
Ivern,Irelia,Akshan,1,1,100.0
Viego,Gwen,Yasuo,13,4,30.77
Nunu & Willump,Renekton,Viktor,2,2,100.0
Udyr,Camille,Ahri,5,1,20.0
KhaZix,Mordekaiser,Nunu & Willump,1,0,0.0
KhaZix,Zoe,Katarina,3,0,0.0
Hecarim,Yorick,Taliyah,9,1,11.11
Ekko,Aatrox,Azir,13,11,84.62
Xin Zhao,Renekton,Taliyah,3,3,100.0
Sejuani,Yorick,Sylas,6,2,33.33
Pantheon,Riven,Ekko,7,1,14.29
Graves,Jayce,Viktor,1,0,0.0
Ekko,Ambessa,Twisted Fate,5,5,100.0
Jarvan IV,Yorick,Gragas,3,0,0.0
Wukong,Varus,Katarina,6,0,0.0
Gragas,Jax,Aurora,6,6,100.0
Viego,Camille,Galio,12,2,16.67
Wukong,Warwick,Swain,2,2,100.0
Lee Sin,Poppy,Katarina,9,4,44.44
Kindred,Aatrox,Taliyah,4,4,100.0
Wukong,Gwen,Azir,21,14,66.67
Nunu & Willump,Tryndamere,Jayce,1,0,0.0
Fiddlesticks,Shen,Zoe,1,1,100.0
Viego,KSante,Twisted Fate,14,11,78.57
Xin Zhao,Fiora,Gragas,3,3,100.0
Ekko,Jax,LeBlanc,6,2,33.33
Pantheon,Volibear,Nilah,4,4,100.0
Jarvan IV,Corki,Katarina,7,3,42.86
Viego,Rengar,Vayne,2,0,0.0
Lee Sin,Ambessa,Taliyah,17,7,41.18
Kayn,Shen,Akali,7,7,100.0
Pantheon,Heimerdinger,Sylas,1,1,100.0
Gwen,Jayce,Lee Sin,1,0,0.0
Jarvan IV,Renekton,Aurora,15,10,66.67
Pantheon,Volibear,Sylas,9,0,0.0
Karthus,Gnar,Viktor,3,3,100.0
Volibear,Renekton,Zoe,4,1,25.0
Briar,Garen,Sylas,2,0,0.0
Pantheon,Teemo,Taliyah,12,5,41.67
Lee Sin,Ambessa,Garen,10,0,0.0
Wukong,Yasuo,Vladimir,2,2,100.0
Rengar,Urgot,Sylas,10,3,30.0
Viego,Chogath,Cassiopeia,1,1,100.0
Pantheon,Nasus,Sylas,2,1,50.0
Hecarim,Ornn,Malzahar,1,0,0.0
Xin Zhao,Gangplank,Orianna,3,2,66.67
Lee Sin,Aurora,Kennen,1,1,100.0
KhaZix,Gangplank,Jayce,2,2,100.0
Taliyah,Jax,Corki,8,5,62.5
Hecarim,Gangplank,Zac,2,2,100.0
Ekko,Neeko,Riven,2,2,100.0
Udyr,Sett,Gwen,2,0,0.0
Karthus,Neeko,Tryndamere,2,0,0.0
Jax,Zoe,Garen,2,2,100.0
Jax,Neeko,Ahri,2,0,0.0
Ekko,Nasus,Tryndamere,2,2,100.0
Evelynn,Darius,Akali,2,2,100.0
Wukong,Neeko,Sylas,4,2,50.0
Evelynn,Jayce,Briar,1,0,0.0
Reksai,Akali,Sylas,2,2,100.0
Ivern,Chogath,Zac,3,3,100.0
Corki,Vayne,Sylas,3,0,0.0
Volibear,Malphite,Irelia,2,0,0.0
Viego,Dr. Mundo,Twisted Fate,12,2,16.67
Graves,KSante,Annie,3,1,33.33
Kayn,Gwen,Yasuo,4,2,50.0
Kayn,Ambessa,Anivia,6,2,33.33
Xin Zhao,Renekton,Nunu & Willump,2,0,0.0
Morgana,Kayle,Sylas,4,0,0.0
Jarvan IV,Singed,Kassadin,5,5,100.0
Ekko,Renekton,Swain,4,4,100.0
Hecarim,Gangplank,Sylas,12,2,16.67
Volibear,Aurora,Yone,16,2,12.5
Hecarim,Irelia,Viktor,7,7,100.0
Kayn,Gwen,Vladimir,2,0,0.0
Rengar,Poppy,Cassiopeia,2,2,100.0
Taliyah,Yasuo,Viktor,2,0,0.0
Vi,Sejuani,Hwei,4,0,0.0
Nocturne,Camille,Akali,8,4,50.0
Wukong,Warwick,Akali,12,5,41.67
Lee Sin,Azir,Darius,5,0,0.0
Qiyana,Aatrox,Akali,6,6,100.0
Ekko,Volibear,Ornn,2,0,0.0
Taliyah,Yone,Ryze,2,2,100.0
Lee Sin,Sion,Ekko,8,0,0.0
Zed,Teemo,Ornn,4,4,100.0
Xin Zhao,Renekton,Lissandra,4,4,100.0
Naafiri,Sion,Aurora,6,0,0.0
Lillia,Jayce,Yasuo,5,0,0.0
Viego,Irelia,Heimerdinger,3,3,100.0
Pantheon,Yone,Anivia,6,3,50.0
Ivern,Jax,Garen,3,3,100.0
KhaZix,Aurora,Hwei,3,0,0.0
Zed,Jayce,Ahri,20,4,20.0
Xin Zhao,Heimerdinger,Caitlyn,2,2,100.0
Skarner,Zeri,Vex,2,0,0.0
Wukong,Jax,Taliyah,19,10,52.63
Udyr,Heimerdinger,Caitlyn,3,0,0.0
Rengar,Jayce,Katarina,2,1,50.0
Lee Sin,Camille,Aurora,8,3,37.5
Ambessa,Rumble,Syndra,3,0,0.0
KhaZix,Gwen,Ryze,4,3,75.0
Xin Zhao,Jayce,Vladimir,4,2,50.0
Volibear,Ambessa,Corki,2,0,0.0
Zed,Gragas,Tryndamere,6,0,0.0
Nidalee,Jax,Orianna,9,9,100.0
Hecarim,Sion,Annie,4,4,100.0
Zed,Aatrox,Taliyah,9,3,33.33
Shyvana,Jax,Brand,1,0,0.0
Udyr,Fiora,Yasuo,3,1,33.33
Xin Zhao,Sion,Ryze,8,8,100.0
Hecarim,Yorick,Talon,4,0,0.0
Nidalee,Renekton,Akshan,10,5,50.0
Hecarim,Shen,Qiyana,7,5,71.43
Nocturne,Nidalee,Irelia,3,0,0.0
Dr. Mundo,Ambessa,Lissandra,4,0,0.0
Gragas,Urgot,Vladimir,7,1,14.29
Hecarim,Ambessa,Veigar,4,2,50.0
Karthus,Akshan,Jax,5,0,0.0
KhaZix,Aurora,Tryndamere,5,5,100.0
Talon,Vladimir,Ekko,2,0,0.0
Kayn,Yasuo,Lissandra,5,3,60.0
Shaco,Riven,Vladimir,3,3,100.0
Master Yi,Yasuo,Viktor,2,2,100.0
Master Yi,Yone,Galio,4,3,75.0
Ekko,Ambessa,Malzahar,4,4,100.0
Rengar,Gwen,Fizz,4,0,0.0
Fiddlesticks,Ambessa,Naafiri,2,2,100.0
KhaZix,Yorick,Swain,4,0,0.0
Viego,Irelia,Akali,19,3,15.79
Jarvan IV,Caitlyn,Neeko,2,0,0.0
Viego,Gragas,Galio,13,6,46.15
Vi,Jax,Sivir,5,5,100.0
Karthus,Jayce,Aatrox,5,0,0.0
Ekko,Urgot,Ambessa,7,6,85.71
Volibear,Jax,Akali,19,2,10.53
Jarvan IV,Yorick,Malzahar,3,3,100.0
Gwen,Ambessa,Aurora,6,0,0.0
Diana,Sett,Yasuo,23,16,69.57
Karthus,Jax,Vladimir,2,2,100.0
Udyr,Gragas,Corki,5,3,60.0
KhaZix,Ryze,Galio,7,0,0.0
Karthus,Irelia,Vladimir,7,7,100.0
Hecarim,Kennen,Ahri,2,0,0.0
Talon,Heimerdinger,Orianna,3,3,100.0
Ekko,Smolder,Nunu & Willump,5,0,0.0
Trundle,Sion,Veigar,3,3,100.0
Rammus,Urgot,Azir,6,0,0.0
Nunu & Willump,Aatrox,Aurora,6,2,33.33
Trundle,Gnar,Gwen,1,0,0.0
Ekko,Aatrox,Vladimir,6,1,16.67
Lillia,Nasus,Akshan,2,2,100.0
Talon,Jayce,Akali,3,3,100.0
Viego,Yorick,Mel,10,3,30.0
Zed,Jayce,Sylas,15,7,46.67
Volibear,Teemo,Naafiri,2,0,0.0
Volibear,Xin Zhao,Taliyah,1,0,0.0
Zed,Gragas,Viktor,14,2,14.29
Udyr,Gwen,Lissandra,2,2,100.0
Viego,Lee Sin,Veigar,2,0,0.0
Jarvan IV,Sett,Swain,1,0,0.0
Zac,Yorick,Twisted Fate,3,3,100.0
Talon,Jayce,Ryze,7,7,100.0
Wukong,Illaoi,Smolder,2,0,0.0
Viego,Rengar,Shen,1,0,0.0
Belveth,Warwick,Ziggs,2,0,0.0
Rengar,Dr. Mundo,Yone,5,2,40.0
Nidalee,Renekton,Taliyah,11,6,54.55
Elise,Jax,Azir,12,11,91.67
Xin Zhao,Gragas,Corki,6,4,66.67
Nocturne,Gwen,Lux,5,1,20.0
Viego,Vayne,Annie,5,0,0.0
Elise,Yasuo,Udyr,2,0,0.0
Reksai,Darius,Fizz,2,2,100.0
Xin Zhao,Fiora,Chogath,6,6,100.0
Kayn,Aurora,Neeko,6,0,0.0
Nidalee,Nocturne,Corki,2,0,0.0
Trundle,Chogath,Azir,4,2,50.0
Lee Sin,Nocturne,Akali,4,4,100.0
Poppy,Rumble,Viktor,4,4,100.0
Nidalee,Ornn,Zed,14,8,57.14
Nidalee,Aatrox,Veigar,4,0,0.0
Viego,Ambessa,Jayce,5,4,80.0
Pantheon,Azir,Corki,2,0,0.0
Fiddlesticks,Zac,Yasuo,2,2,100.0
Udyr,Fiora,Kennen,3,3,100.0
Volibear,Akali,Ahri,1,1,100.0
Nunu & Willump,Jax,Ryze,8,7,87.5
Evelynn,KSante,Tristana,5,0,0.0
Zac,Jayce,Akali,6,4,66.67
Hecarim,Sion,Vladimir,11,7,63.64
Lillia,Jayce,Akali,2,1,50.0
Jarvan IV,Chogath,Irelia,1,0,0.0
Sejuani,Irelia,Katarina,5,0,0.0
